"id","job_id","responsibility"
"17990","7773","?? ??????? ????????????? ????? ???? ??????"
"17991","7774","Shug'ullanish"
"17992","7774","Savdo"
"17993","7775","Internet tushunish kerak"
"17994","7776","Kraskachilar ishlash"
"17995","7776","Svarchiklarn ishda bo'lish"
"17996","7776","Malakali blokchilarn ishlash"
"17997","7777","????? ????????? ????? ????????"
"17998","7777","???????? ????? ???????"
"17999","7778","???????? ????????"
"18000","7778","?????????? ???????? ?????"
"18001","7778","?????? ????????"
"18002","7779","?? ?????: 5 ?? ?? 1 ?? ??? (?????)"
"18003","7779","?? ?????: ??? ??? ?? ???? B - ????? ???? 110 000 ???????? ?????????"
"18004","7780","???????? ?????? ????? ?????"
"18005","7780","???????????? ?????"
"18006","7781","O'zbek tilida ravon so'zlashish"
"18007","7781","Ichki tartib va qoidalarga rioya qilish"
"18008","7781","Ishga mas'uliyat bilan yondashish"
"18009","7783","Mijozlarga konsultatsiya berish uy boÆyicha malumot bera olishi kere"
"18010","7784","Mijozlarni qo'llab-quvvatlash"
"18011","7784","B2b savdosi boshqarish"
"18012","7785","Oilali boÆlishi"
"18013","7785","Ish vaqti: 09:00 dan 20:00 gacha"
"18014","7785","MasÆulyatli va savlatli bo'lishi"
"18015","7785","Yosh chegarasi 35 yoshdan 40 yoshgacha"
"18016","7785","Rus va oÆzbek tilini bilishi"
"18017","7786","Mijozlar bilan guvohlik niyati"
"18018","7786","Arizalar qabul qilish va hal etish"
"18019","7786","To'liq amaliyotda shug'ullanish"
"18020","7786","Xisob yechish"
"18021","7787","???????? ????? ????????? ?????"
"18022","7787","??????? ???????? ??????????? ????? ?????"
"18023","7788","????????? ?? ????????? ????? ?????"
"18024","7788","?? ????? 08:00 ??? 18:00 ???? ??????? ??? ???? ????"
"18025","7789","22 yoshdan 32 yoshgacha"
"18026","7789","TAJRIBAGA EGA BO'LGAN BO'LISHI KERAK"
"18027","7789","ozodalik"
"18028","7789","xushmuomalalik"
"18029","7789","to'g'risozlik"
"18030","7790","??????? ??????"
"18031","7790","????????? ????????"
"18032","7790","???????? ??????"
"18033","7790","???????? ???? ??????? ???????"
"18034","7791","O'z avtomobili bo'lishi"
"18035","7791","Tumanlar bilan ishlash"
"18036","7792","Mahsulot taqdimoti"
"18037","7792","Mijozlar bazasini saqlash"
"18038","7792","Tashqi ko'rinishi toza"
"18039","7792","Sotish hajmining oshishi"
"18040","7793","Talablarni bajarish"
"18041","7793","Ish vaqtida ishlash"
"18042","7794","Mijozlarni qo'llab-quvvatlash"
"18043","7794","B2b savdosi"
"18044","7795","Vaqtida ishlash"
"18045","7795","Sochlarning tikilishi"
"18046","7795","Tikuv ishlari"
"18047","7796","Audio kurslarini sotish"
"18048","7796","Klientlar bilan muloqot"
"18049","7797","Faoliyat chegarasidan mas'ul"
"18050","7798","Xalollik"
"18051","7798","Ish joyida, etoxonalarda tozalik va ozodlikni ta'minlash"
"18052","7798","Mahsulotlarni sifatli chikarish"
"18053","7799","Mijozlar bilan azolash"
"18054","7799","Kitob sotish"
"18055","7800","Mijozlarga xizmat ko'rsatish"
"18056","7800","Ma'muriy ishlar"
"18057","7800","Dokonga kelgan qizlar orasida tanlash"
"18058","7801","Upakovka lavozimi"
"18059","7801","Stank operatori va mekhanik"
"18060","7802","????? ????? ??????"
"18061","7802","?? ??????? ???????????? ?????"
"18062","7803","Tozalik xizmati bajarish"
"18063","7803","Mehmonlarga qulaylik yaratish"
"18064","7804","????? ?????????? ???? ?????"
"18065","7804","????????? ????"
"18066","7804","?? ??????? ???????? ?????"
"18067","7805","???? ???, 3 ????? ????? ???????? ????? ?????????"
"18068","7806","Ish so?raganlarga ish bor yotoq joyi va oziq ovqat bilan taminlash"
"18069","7806","Ishiga qarab yana oshirib berish"
"18070","7807","Axil jamoada ishlash."
"18071","7807","O'z vaqtida oylik maosh olish."
"18072","7807","Tushlik ishxona hisobidan."
"18073","7808","Shartnomalar tuzish"
"18074","7808","Ahil jamoasida ishlash"
"18075","7808","Texnik qiziqishlarga ega bo'lish"
"18076","7809","??????? ??????????? ????? ?? ???????"
"18077","7809","??????? ???????????? ?????? ?????? ????????"
"18078","7810","????????? ???????? ?????"
"18079","7810","????? ????? ??????? ??????? ?????"
"18080","7811","Ofisda kelib ishlash"
"18081","7811","Kompyuterda ishlay olish"
"18082","7811","Mijozlarga mahsulotlar haqida telefo'n orqali ma'lumot berish"
"18083","7811","Muloqot koÆnikmalari boÆlishi"
"18084","7811","O'zbek tilida ravon so'zlashish"
"18085","7812","Sifatli tovarlarni ishlab chiqarish"
"18086","7812","Omborxonaga tovarlarni joylash"
"18087","7812","Yukni yuklash va yuksaktashish"
"18088","7812","Saqlash va amalda ishlash"
"18089","7814","Developing user-friendly web applications"
"18090","7814","Optimizing web applications for maximum speed and scalability"
"18091","7814","Collaborating with back-end developers and designers"
"18092","7815","????? ?????? ????? ?? ??????? ??????? ????"
"18093","7815","??????? ???? ?? ????????? ??? ?????"
"18094","7815","?????????? ?? ????????? ?????"
"18095","7815","????? ??????? ???? ???????"
"18096","7816","Ish vaqtlariga amal qilish"
"18097","7816","Rus tilida gaplasha"
"18098","7817","Yotoq joy va ovqatni o'zlashtirish"
"18099","7817","Tayyor vaqtlarda ishlash"
"18100","7819","?? ??q??a?? ?????????"
"18101","7819","????? ???????????? ????? ???????? ?????."
"18102","7819","????? ????????? ?????????"
"18103","7820","Do'konda sotuv va kassirlik ishlari, xizmat ko'rsatish"
"18104","7821","?????????? ??????"
"18105","7821","??????? ????????? ???????"
"18106","7821","????? ?????????? ???????"
"18107","7822","Ish vaqti 08:00 - 20:00"
"18108","7822","3 mahal ovqat ishxona xisobidan"
"18109","7822","Ish kuni: 6/1"
"18110","7822","Yotoq joyi mavjud"
"18111","7823","?????? ?????????? ????????"
"18112","7823","??????????? ?????????"
"18113","7824","Nutqi ravon bo'lish"
"18114","7824","Ishga mas'uliyatli va qat'iyatli"
"18115","7824","Tartib qoidalarga rioya qilish"
"18116","7824","Doimiy rivojlanish va o'sish ishtiyoqi"
"18117","7825","Qadoqlovchi"
"18118","7825","To'ldirgich"
"18119","7825","Yuvuvchi"
"18120","7825","Usta"
"18121","7825","Yuk Tashuvchi"
"18122","7826","?????? ???????? ????? ?????????????? ??????-????????? ?? ?????????????"
"18123","7826","???? ?????????? ???? ???????"
"18124","7826","????????????? ???????????? ???? ????? ?? ??????????? ?????"
"18125","7826","????? ??????????? ?????"
"18126","7826","??????? ?????????? ????? ?? ?????????? ???????????? ??????? ?????"
"18127","7828","Agar"
"18128","7828","Poligrafiya sohasida tajribaga ega bo'lish"
"18129","7828","Ish vaqti 09:00-18:00"
"18130","7829","???? ???????? ?????? ????????????? ?????????? ??????"
"18131","7829","??????? ??????????? ?????????? ??????? ?????????????"
"18132","7829","?? ?????????? ?????? ???????????? ??????? ?? ???????"
"18133","7830","G'apga ustalik"
"18134","7830","Yashash jo'yi Toshkent shahri"
"18135","7830","Stressga chidamlilik"
"18136","7831","Mahsulotni sotish"
"18137","7831","G'alaba qozondi korish"
"18138","7831","Mijozlarga xizmat ko'rsatish"
"18139","7832","Hamma sharoitlari bor"
"18140","7832","Yotogi va oziq ovqati ichida"
"18141","7833","Call centerda xizmat ko'rsatish"
"18142","7833","Xaridorlar bilan aloqada bo'lish"
"18143","7833","Savdo muomalalarini boshqarish"
"18144","7834","????????? ???????"
"18145","7834","?????????? ?????? ????????"
"18146","7834","????????? ?????????"
"18147","7834","????? ????"
"18148","7835","???????????"
"18149","7835","??????????"
"18150","7835","???????? ?????????????"
"18151","7836","Deteling xizmati ko'rsatish"
"18152","7836","Savdo agenti bo'lish"
"18153","7837","??????? ????? ????? ?? ????????????? ????? ?????"
"18154","7838","Mijoz buyruqlarini qabul qilish"
"18155","7838","Mijozlarga xush kelibsiz degan ilinom berish"
"18156","7838","To'lovni qabul qilish"
"18157","7839","Sotuv bajarish"
"18158","7839","Mijoz bilan aloqalar"
"18159","7839","Savdo strategiyasini rivojlantirmoq"
"18160","7840","Mijozlar bilan mustahkam aloqalar o'rnatish"
"18161","7840","Sotuv ko'rsatkichlarini oshirish va yuqori maqsadlar qoÆyish"
"18162","7840","Bozorni o'rganish va raqobatchilarni tahlil qilish"
"18163","7841","Ko'chaga yetkazish"
"18164","7841","Tovar qabul qilish"
"18165","7841","Buyurtma yetkazish"
"18166","7842","??????????? ????? ?????"
"18167","7842","????? ?????????? ?? ??????? ????? ?????"
"18168","7842","??????????? ????? ?????"
"18169","7843","?????? ????? ??????"
"18170","7843","????? ????? ???????"
"18171","7844","Sotuv"
"18172","7844","Konsultatsiya berish"
"18173","7845","Xaridorlarga xizmat ko'rsatish"
"18174","7845","Pullarini qabul qilish"
"18175","7845","Xaridorlarga mahsulotlar haqida ma'lumot berish"
"18176","7846","??? ?????? ?????? ? ??????? ????? ???????????"
"18177","7846","?????? ?????? ????????? ??????????"
"18178","7846","?????? ?????? ????? ???????????"
"18179","7847","????? ?? ??????? ?????yoti"
"18180","7847","?????????????? ??????? ??????? ?????"
"18181","7847","???????? ????? ????????lik qilish"
"18182","7848","Xushmuomala olish"
"18183","7848","Telefon qilish"
"18184","7848","Tadbirkorlik"
"18185","7849","Issiq tushlik, kechgi ovqat"
"18186","7849","Uzoqdan kelganlar uchun qolib ishlash imkoniyati"
"18187","7849","Ish vaqti 8:00 - 18:00"
"18188","7849","O'z vaqtida maosh olish"
"18189","7849","Ish tajribasi shart emas"
"18190","7850","???????????? ??????????? ????????"
"18191","7850","????? ???????? ?????????? ??? ?????"
"18192","7850","??????? ???????? ????? ??????????? ???????"
"18193","7852","To'shak to'plash"
"18194","7852","Yotoq joy saqlash"
"18195","7852","Cho'milish sharoitlarini amalga oshirish"
"18196","7852","Ovqat tayyorlash"
"18197","7853","?????? ? ???????????? ?? ??????????? ????????"
"18198","7853","??????? ? ???????????? ? ???????????"
"18199","7853","?????????? ???????????? ? ?????????"
"18200","7854","???????? ??? ???? ?????? ????"
"18201","7854","?????? ??????? ???????"
"18202","7854","????? ???????????? ?????mas"
"18203","7855","??????? ?? ????????????????? ????????"
"18204","7855","???????? ????????? ???? ?????"
"18205","7857","Mijozlar bilan muloqot o'rnatish"
"18206","7857","Reklama materiallarini tayyorlash"
"18207","7857","Marketing strategiyalarini rivojlantirish"
"18208","7858","Salatchi bo'lish"
"18209","7858","Oshpaz bo'lish"
"18210","7859","Xamshira bo'lish"
"18211","7859","Musiqachi bo'lish"
"18212","7859","Jismoniy tarbiyachi bo'lish"
"18213","7859","Ingiliz tilichi bo'lish"
"18214","7859","Tarbiyachi bo'lish"
"18215","7859","Rus tilichi bo'lish"
"18216","7860","Issiq mijozlarga ko'ngiroq qilish"
"18217","7860","Mahsulot haqida ma'lumot berish"
"18218","7860","Sotish"
"18219","7861","Har bir T.T.da tovar savdosi."
"18220","7861","Shartnomalar tuzish"
"18221","7861","Maqsadlarni va berilgan vazifalarni bajarish"
"18222","7861","Buyurtmalarni qabul qilish"
"18223","7861","Belgilangan hududda joylashgan do'konlarga muntazam tashriflar."
"18224","7862","Ish soati 12 soat 8 00-20 00gacha ishi bajarish."
"18225","7862","Dastavshik inkasatni o'z vaqtida amalga oshirish."
"18226","7863","??????? ????? ????? ?? ????????????? ????? ?????"
"18227","7864","Yangi ishchilar uchun to'liq o'quv kurslari"
"18228","7864","O'sish imkoniyati (operatorlikdan menejer lavozimigacha)"
"18229","7864","Eng faol xodimlar uchun (tug'ulgan kunlar va xar kuni taqdirlash marosimlar) bonuslar"
"18230","7864","Yosh va kirishimlik jamoa"
"18231","7865","?? ???? ????? ????? ???????????? ???????"
"18232","7865","??????? ???????????? ?????? ???????? ????? ??????????? ????? ???????"
"18233","7866","???????????? ??????? ???????"
"18234","7866","??????? ???? ???????????? ??????????? ??????? ???????"
"18235","7867","Ishlab chiqarish cehida faoliyat ko'rsatish"
"18236","7868","?? ????? 9-00 ??? 18-00 ????  ???????"
"18237","7869","Ish barqarorlik va samaradorligini ta'minlash"
"18238","7869","Mahalliy fuqarolarga yordam berish"
"18239","7869","Ish faoliyatini tashkil etish"
"18240","7870","Sotuv bo'limida sotuv faoliyatini tashkil etish"
"18241","7870","Savdo qilayotgan maxsulotlar haqida ma'lumot berish va yetkazishni amalga oshirish"
"18242","7870","Mijozlarga yuqori darajada xizmat ko'rsatish"
"18243","7872","?????????? ???????"
"18244","7872","???????????? ????????"
"18245","7872","??? ?? ????? ???????????? ????? ?????? ?????"
"18246","7873","Har 15 kunda naht summa olasiz"
"18247","7873","Yo'lda onlayn ishlash"
"18248","7874","???? ?????????? ??Æ??? ??????"
"18249","7874","?????? ?????????? ?????? ??????????? ????? ????? ???????? ????? ??????"
"18250","7875","?? ????? ???? ?????? ???????"
"18251","7875","?????????? ??????? ???????"
"18252","7876","?????? ???? ????"
"18253","7876","3 ????? ????? ?????? ?????????"
"18254","7876","???? ??????? ??? ???"
"18255","7877","Balgarka va svarka ishlari"
"18256","7878","10:00 dan 18:00 soatlar oralig'ida ish"
"18257","7879","Klientlarga yordam berish"
"18258","7879","Maxsulot sotish"
"18259","7879","Konsultatsiya berish"
"18260","7880","???????? ??????????? ???????? ? ??????????? ???????"
"18261","7880","??????????? ??????? ??????????? ? ?????????????? ??????????"
"18262","7880","?????? ?? ???????????? ???????????? ????????"
"18263","7880","???????? ?????????? ???? ? ???????????? ????????? ? ?????????"
"18264","7881","Buyurtmalar qabul qilish va ish joyiga yetkazib berish"
"18265","7881","Mijozlarga qulay xizmat ko'rsatish"
"18266","7881","Ma'lumotlarni dastlabki qadamdan so'rab olmoq"
"18267","7882","???? ??????? ????? ??????????? ???????"
"18268","7882","?????? ?????? ?????? ??????"
"18269","7883","Chiroyli ovozga ega bolish"
"18270","7883","O'zbek tilida ravon gaplashish"
"18271","7883","Hushmuomila va kirishimli bo'lish"
"18272","7884","??????? ??????? ???????? ????????????? ?????? ??????"
"18273","7884","?? ??????? ?? ?? ???????????? ?????????"
"18274","7885","???????? ??????"
"18275","7885","3 ????? ????? ?????"
"18276","7885","??????? ????? ?????????"
"18277","7886","?????? ?????"
"18278","7886","???????? ????? ?????"
"18279","7887","???? ?? ????"
"18280","7887","????????? ??????????? ??????????? ???????"
"18281","7887","?????? ?? ?????????????? ?? ???????"
"18282","7888","???? ???????? ????????? ?????"
"18283","7888","???? ????????? ??????????"
"18284","7889","To'g'ri diksiya"
"18285","7889","Tashkilotchilik qobiliyati"
"18286","7889","Yaxshi kiyim"
"18287","7889","Kompyuterdan foydalanish"
"18288","7890","Telefon zapchalari va aksesuarlarni sotish"
"18289","7890","Mijozlarga yordam berish"
"18290","7892","Dazmol ishlash"
"18291","7892","Chok tikuvcilar bilan ishlash"
"18292","7892","Qul ishlari bajaram"
"18293","7892","Bichuv ishlash"
"18294","7893","Ish vaqti: 8:30 dan 17:30 gacha"
"18295","7893","Oylik maoshi ishbay"
"18296","7894","Mas'uliyatli bo'lish"
"18297","7894","Kam gap yoyish"
"18298","7894","Chaqqonlik"
"18299","7894","Xalollik"
"18300","7895","Mijozlar bazasini shakllantirish va ularni kengaytirish"
"18301","7895","Do'konga kelgan mijozlar ehtiyojini o'rgangan holda ularga mos mahsulotlarimizni taklif qilish va sotish"
"18302","7895","Do'konga kelgan mijozlar bilan ishlash va mahsulotlar bilan tanishtirish"
"18303","7896","Mijozlarga qulay foydalanish imkoniyatlari taqdim etish"
"18304","7896","Choyxona va kafe xizmati ko'rsatish"
"18305","7897","?????????????? ? ?????????"
"18306","7897","?????????? ????????????"
"18307","7897","?????????? ??????"
"18308","7898","Savdo va joylar yorligÆida xizmat ko'rsatish"
"18309","7898","Xaridorlar bilan sifatli aloqalar o'rnatish"
"18310","7899","Savdoni amalga oshirish"
"18311","7899","Mijozlarga xizmat koærsatish"
"18312","7899","Doækon mahsulotlarini taqdim etish"
"18313","7900","Kuryerlik vazifalarni bajarish"
"18314","7901","Ovqat yetkazish"
"18315","7901","Grafikga rioya qilish"
"18316","7902","????????????? ?? ????????? ????? ?????"
"18317","7902","??????????? ?????"
"18318","7903","????? ???????? ?????????? ????? ?????"
"18319","7903","???????????? ??????????? ????????"
"18320","7904","Hisob to'lovlarni amalga oshirish"
"18321","7904","Buyurtmalarni qabul qilish"
"18322","7904","Mijozlar bilan suhbatlashish"
"18323","7905","???? ??????"
"18324","7905","??? ?? ???????? ?????? ????????"
"18325","7906","Mijozlarga xizmat ko'rsatish"
"18326","7906","Passuda moyka"
"18327","7906","Ish joyini tozalash"
"18328","7907","Kafedagi har xil vazifalarni bajarish"
"18329","7908","Topshiriqlarni vaqtida bajarish"
"18330","7908","Mijoz uy manziliga borib xona o'lchamlarini o'lchash"
"18331","7908","Dizayn '???a???' larni ko'rsatish va bo'nak olib kelish"
"18332","7909","Tajribali ishchi bo'lib ishlash"
"18333","7909","Mas'uliyatga javobgarlik"
"18334","7909","O'z vaqtida kelish"
"18335","7910","Tikuvchi master bo'lish"
"18336","7910","Tikuvchi dizayner bo'lish"
"18337","7910","Bezakchi bo'lish"
"18338","7912","9 dan kechki 6 gacha ishlash"
"18339","7912","Yotoqhona bor 3 mahallar ovqati bor"
"18340","7914","?????????? ???????????? ? ?????????"
"18341","7914","??????? ????????????"
"18342","7914","????????????? ?????? ???????"
"18343","7915","??????? ????????? ???????? ?????? ??????"
"18344","7915","?????? ?????????"
"18345","7915","??????? ???????????? ???????"
"18346","7915","????? ??? ????? ????? ??????"
"18347","7916","??????? ?????? ????"
"18348","7916","?? ??????? ??? ????"
"18349","7917","??????? ??????? ???????"
"18350","7918","Ishga masuliyat bilan yondashish"
"18351","7918","Xushmuomilalik bilan ishlash"
"18352","7918","Hisob kitobni bilishi"
"18353","7919","O'zini-o'zi band qilish xarajatlari kompaniya hisobidan"
"18354","7919","Do'stona jamoa bilan ishlash"
"18355","7919","Talabalar uchun maxsus jadvalda ishlash"
"18356","7919","Bepul trening olish"
"18357","7919","KPI(mukofot) cheklanmagan"
"18358","7920","Bepul trening"
"18359","7920","Do'stona jamoa"
"18360","7920","Yosh chegarasi: chegaralanmagan"
"18361","7920","Oæzini-oæzi band qilish xarajatlari kompaniya hisobidan"
