"id","job_id","skill"
"7269","3918","?????? ???????? ? ?????????"
"7270","3919","???? ????? ????? ????? ?????"
"7271","3919","????????? 2-4-????? ?????? ??????"
"7272","3919","20-30 ?????? ????? ?? ??? ??????"
"7273","3922","Barista sohasida tajribaga ega bo'lish"
"7274","3922","Khushmuomalalik"
"7275","3922","Uddaburonlik"
"7276","3922","Pozitivlik"
"7277","3923","????? ?????????????"
"7278","3923","?????????? ?????? ???????"
"7279","3925","Texnika va ustan?klarga qiziqish"
"7280","3925","18-26 yosh"
"7281","3927","?? ?????????"
"7282","3927","???????????????"
"7283","3927","???????? ???????"
"7284","3928","18-45 yosh"
"7285","3928","Kirishimlik"
"7286","3928","Hushmuomila"
"7287","3929","Yosh: 18-38"
"7288","3929","Qiz va ayollar"
"7289","3929","Avval ishlagan b≥lishi shart emas"
"7290","3930","Talabalar"
"7291","3930","Qizlar"
"7292","3930","Yigitlar"
"7293","3931","18-55 yoshgacha bo'lgan shaxslar"
"7294","3931","Tajriba shart emas"
"7295","3932","?? ???????? 18-35"
"7296","3933","O'zbek tilida ravon gapira olishi"
"7297","3934","???? ??? ????-?????? ????????"
"7298","3934","????????? ?? ??????????? ????? ????? ??????"
"7299","3934","?????????????? ?? ??????????"
"7300","3934","???????? ?? ??????????"
"7301","3934","20-35 ??????"
"7302","3934","????????? ??????? 40 ??????"
"7303","3935","3.000.000 ??? ??? 7.000.000 ??????? ????? ????? ?????????"
"7304","3935","18-30 ?????? (???Æ??)"
"7305","3936","Karyerasini boshlash uchun motivatsiyaga ega bo'lish"
"7306","3936","Xunar organmoxchi bo'lish"
"7307","3936","Ishga qabul qilish uchun 18-35 yosh"
"7308","3937","Uzini Avtomabili boÆlishi"
"7309","3937","Ishga masulyat bilan qarash"
"7310","3937","Sohada 1 yillik tajribasi boÆlishi"
"7311","3938","????????? ????????????? ????????"
"7312","3938","??????????????????"
"7313","3938","????????? ????"
"7314","3938","???? ? ????? ????????"
"7315","3938","???????? ? ??????? ?????????"
"7316","3939","Oziq-ovqat jamlanmasi"
"7317","3939","Malaka"
"7318","3939","Transport qatnovi"
"7319","3941","18-35 ?????? ??????????"
"7320","3941","?????????? ?????"
"7321","3944","Kompyuter bilimlari"
"7322","3944","Aloqa qilish qobiliyati"
"7323","3944","Sotuvchiylik bilimlari"
"7324","3945","1.5+ yil tajriba"
"7325","3945","Kelishilgan portfolio"
"7326","3946","O?zbek tilini 100% bilish"
"7327","3948","19-49 ??????"
"7328","3948","?? ?????: 08:00 - 19:00"
"7329","3949","Avtomobil haydash tajribasi"
"7330","3949","Mas'uliyatlilik va puxtalik"
"7331","3950","Muloqotda kirishimli bo'lish"
"7332","3950","O'zbek tilida ravon so'zlash"
"7333","3950","Kompyuterda ishlay oluvchi"
"7334","3951","???????? ?????? ??????"
"7335","3951","????????? ?????? ??????"
"7336","3951","?????????? ??????????? ????????? ??????? ????????? ??????? ??????"
"7337","3952","Ingliz tilini bilishi"
"7338","3952","Tez o'rganish"
"7339","3952","Kompyuterda yaxshi ishlay olishi"
"7340","3952","Halol va sodiqlik"
"7341","3952","Moslashuvchanlik"
"7342","3953","Kombikorm sohasida bilim va tajribaga ega boÆlish"
"7343","3953","Haydovchilik guvohnomasi va avtomobil sotib oluvchi"
"7344","3953","Muomala madaniyati"
"7345","3953","Kompyuter savodxonligi"
"7346","3953","Mijozlar bazasini shakllantirish"
"7347","3954","To'liq joyida yashash"
"7348","3954","O'zbek tili bilan ravon va chirojli gaplashish"
"7349","3954","Gapgauzara qobilyat"
"7350","3954","Stress bilan baxtli bo'lish"
"7351","3954","Ish tajribasi"
"7352","3955","Positive attitude"
"7353","3955","Honest and responsible"
"7354","3955","Valid passport"
"7355","3957","21 yoshdan ayollar- qizlar, 18 yoshdan erkaklar"
"7356","3957","tarmoqlarimizda alkogol va tamaki mahsulotlar borligi sababli ishga qabul qilinadi"
"7357","3958","to'g'risozlik"
"7358","3958","xushmuomalalik"
"7359","3958","ozodalik"
"7360","3959","18-50 yoshgacha chegarasida bo'lish"
"7361","3959","O'zbek tilida ravon gapira olish qobiliyatiga ega bo'lish"
"7362","3959","Ofisga keladi"
"7363","3959","Jamoa bilan ishlash qobiliyati"
"7364","3960","????????? ????? ??? ???????"
"7365","3961","Mehnatsevarlik"
"7366","3961","Rus tili / Ingliz tili bilishi"
"7367","3961","Chaqqonlik"
"7368","3961","Ma'suliyatli"
"7369","3961","Intiluvchilik"
"7370","3961","Office dasturlarini bilishi"
"7371","3963","Rus tili va Ingliz tili bilishi"
"7372","3963","28 yoshdan 40 yoshgacha bo'lgan erkaklar va ayollar"
"7373","3963","Yevropa universitetlari diplomi bo'lishi yaxshi"
"7374","3963","Oliy ma'lumotli bo'lish"
"7375","3965","?? ???????? 20-45 ??"
"7376","3965","???????????? - ?????"
"7377","3966","Fas-fud tayorlashini bilish"
"7378","3966","Punktual"
"7379","3966","Ishni astoydil qilish"
"7380","3968","N/A"
"7381","3969","?????????????"
"7382","3970","????????????????????"
"7383","3970","?????? ???????? ? ??????????"
"7384","3970","?????? ??????????"
"7385","3970","?????????"
"7386","3971","????????"
"7387","3971","??????????"
"7388","3971","?????? ?????? ???????? ?????????"
"7389","3971","?????? ?? ??????? ???????"
"7390","3972","??? ????"
"7391","3972","25-40 ??"
"7392","3972","3 ????? ????? ??????????? ?????"
"7393","3972","??????? ???? ?????"
"7394","3972","? ??????????? ???????????"
"7395","3973","????? ???????? ?????????????"
"7396","3973","????? ?? ??? ????????? ???????? ??????? ?????"
"7397","3973","???????? ?? ???????? ??????????? ????? ??????? ?????"
"7398","3973","???????? ?? ??????????????"
"7399","3973","Excel, Word ?????????? ????? ??????? ?????"
"7400","3974","???????? ????? ?????"
"7401","3974","??????? ????"
"7402","3974","????? ???????????"
"7403","3975","???? ????????? ????? ????????"
"7404","3975","????????????? ????? ?????"
"7405","3975","?? ????? ?????? ??????"
"7406","3976","HTML"
"7407","3976","JavaScript"
"7408","3976","CSS"
"7409","3976","React.js"
"7410","3977","Shaxsiy transportga ega bo'lishi shart."
"7411","3978","Yosh"
"7412","3978","OÆg'il bolalar"
"7413","3980","Sotuv va chegirma texnologiyalarini bilish"
"7414","3980","Kassirlik va universal vazifalarni bajarish"
"7415","3980","Mijoz bilan yaxshi aloqada bo'lish"
"7416","3981","Stresga chidamli bo'lish"
"7417","3981","Xisob kitobni bilish"
"7418","3981","Kampiyuterni chunishi"
"7419","3982","Tehnikaviy bilimlar"
"7420","3982","18-25 yosh"
"7421","3983","O'zbek va rus tillari bilishi"
"7422","3983","Ish tajribasiga ega bo'lishi"
"7423","3984","Ish bilan boshlang'ich stajga ega bo'lish"
"7424","3984","Ish samaradorlik sifatlariga ega bo'lish"
"7425","3984","Sotish va kommunikatsiya mahorati"
"7426","3984","Ekip bilan ishlash qobiliyati"
"7427","3985","18 yoshdan yuqori bo'lishi"
"7428","3985","Rus tili bilishi"
"7429","3985","Mobil telefon bilan ishlash"
"7430","3987","Yosh: 18dan yuqori"
"7431","3987","Bo'sh vaqt"
"7432","3987","Iltimos, xarita ko'rishi zarur"
"7433","3989","18-30 ?? ????????? ???? ????? ??? ???????"
"7434","3989","?? ?????: 08:00-20:00"
"7435","3989","3.000.000 ?????? ?????????"
"7436","3990","?????? ??????"
"7437","3990","?????????"
"7438","3991","Audio kurslarini xarid etish bo'yicha tajriba"
"7439","3991","Erkin va samarali gaplashish"
"7440","3993","Shukurkachi ish bilan bog'liq mahoratlar"
"7441","3993","18-35 yosh oralig'ida"
"7442","3993","Mebel sehda va eshik sehda ishlari bilan tajribasi"
"7443","3994","?????? ???????? ????? ?? ?????? 100%"
"7444","3995","??????"
"7445","3995","??????"
"7446","3995","??????????????"
"7447","3995","??????????"
"7448","3997","Strong analytical skills"
"7449","3997","Proficiency in data analysis tools"
"7450","3997","Excellent communication skills"
"7451","3996","Strong analytical skills"
"7452","3996","Proficiency in data visualization tools"
"7453","3996","Experience with SQL and data mining techniques"
"7454","3998","????? ?????? ????? ?? ??????? ???????"
"7455","3998","??????? ???????"
"7456","3999","Sotish qobiliyatlari"
"7457","3999","Hamkasblar bilan hamnafas bo'lish"
"7458","3999","Halol, mas'uliyatli bo'lish"
"7459","3999","Intiluvchan va ishga chaqqon"
"7460","3999","Natijaga yo'nnalish"
"7461","3999","Savdo nazariyasini bilish: E'tirozlarni bartaraf etish"
"7462","3999","Ish tajribasi - majburiy. (kamida 6 oy)"
"7463","4000","Kandolatchi ishonch"
"7464","4000","Pikarlik bilishi"
"7465","4000","Ish bilimi"
"7466","4001","Rus tili bilishi"
"7467","4001","Hushmuomala bo'lish"
"7468","4001","O'zbek tilida gaplashish"
"7469","4002","Ish tajribasi"
"7470","4002","Intiluvchanlik"
"7471","4002","Ishni a'lo daqiqada bajarish"
"7472","4003","Komunikatsiya qobiliyati"
"7473","4003","Ishchi jisma zavodi"
"7474","4004","Supervayzer tajribasiga ega"
"7475","4004","Smartap bilimi"
"7476","4004","Muzokaralar va ishontirish qobiliyatlari"
"7477","4004","Muloqot va stressga chidamlilik"
"7478","4004","Mas'uliyat va tashkilotchilik"
"7479","4005","??????? ?? ??????? ???????? ??????"
"7480","4005","????? ????????? ???????"
"7481","4006","21-45 yosh"
"7482","4006","o'zbek va rus tillarini bilish"
"7483","4006","ish tajribasiga ega bo'lish"
"7484","4007","TypeScript"
"7485","4007","JavaScript"
"7486","4007","SQL (PostgreSQL)"
"7487","4007","MONGODB"
"7488","4007","REDIS"
"7489","4008","Kirishimlik bo'lishi kerak"
"7490","4008","18 yoshdan 45 yoshgacha bo'lishi kerak"
"7491","4008","Mas'uliyat bilan jamoda ishlashi kerak"
"7492","4008","Hushmuomila bo'lishi kerak"
"7493","4009","?????? ????????????"
"7494","4009","?? ?????????"
"7495","4010","??????? ????? ???????? ?????? ?????"
"7496","4010","?????????? ?????? ?????"
"7497","4010","?????????? ?????? ?????"
"7498","4010","20-35 ?????? ???????? ?? ???????? ?????? ?????"
"7499","4012","Strong communication skills"
"7500","4012","Creativity"
"7501","4012","Knowledge of SEO and SEM"
"7502","4012","Experience in digital marketing"
"7503","4013","?????????? ?? ????????? ?????"
"7504","4013","????? ?????? ????? ?? ??????? ??????? ????"
"7505","4013","????? ??????? ???? ???????"
"7506","4013","??????? ??????? ?? ?????? ??? ?????"
"7507","4014","18 ????? ?????"
"7508","4015","Ayollar va erkaklar qabul qilinadi"
"7509","4015","20-45 yosh"
"7510","4016","????? ???????? ?????????"
"7511","4016","20 ????? 45 ?????? ??????"
"7512","4017","Ish vaqti: 8:00-20:00"
"7513","4017","Yosh 18-40"
"7514","4019","Uzum dasturida ishlash"
"7515","4019","Kompyuter bilimlari"
"7516","4019","Sotuv operatorlikda tajriba"
"7517","4021","?????????????? ?? ???????????"
"7518","4021","????? ?? ??? ????????? ????? ????????"
"7519","4021","????? ?????? ?? ?????????? ?????"
"7520","4021","????????? ??? ??????"
"7521","4021","??: 18 - 35 ????"
"7522","4022","?????? ?? ????????"
"7523","4022","18 ????? ????"
"7524","4022","?? ????????"
"7525","4023","??????? ??????? ????"
"7526","4023","?????? ???????? ??? ????? ??????? ?????? ???????"
"7527","4023","18-30 ??"
"7528","4024","???? ???????????? ?????? ??????? ??????"
"7529","4024","?? ?????? ???? ??????"
"7530","4024","????? ???? ???????"
"7531","4024","???????? ???????????? ???????????"
"7532","4025","Kitob chiqara oladigan ishni eplay olish"
"7533","4025","Yosh (18 - 25)"
"7534","4025","O'g'il bola"
"7535","4027","??? 18 ????? 30 ??????"
"7536","4028","O'z ishini ustasi"
"7537","4028","Xisob ketobga yaxshi"
"7538","4029","Ish tajribasi"
"7539","4029","Ma'suliyatli ish"
"7540","4029","Muomala tajribasi"
"7541","4030","18-55 yoshdagi"
"7542","4030","Ayol va erkaklar"
"7543","4031","Uz ishini ustasi bo'lish kofib"
"7544","4032","Yosh: 18-38"
"7545","4032","Sotuvchi konsultant qizlarni ishga olamiz"
"7546","4032","Avval ishlagan bo'lishi shart emas"
"7547","4034","Kompyuter savodxonligi (Word Excel)"
"7548","4034","O'zbek tilida erkin so'zlasha olish"
"7549","4034","CRM ishlashni bilish"
"7550","4035","Halollik va ma'suliyat"
"7551","4035","╒zbek tilidagi ravon nutq"
"7552","4035","Intiluvchan va muomala madaniyati"
"7553","4036","?????????? ?? ?????? ?????? ???.????????????"
"7554","4036","?????? HTML, CSS, TailwindCSS, Angular Material ? PrimeNG"
"7555","4036","?????? Angular 15+"
"7556","4036","?????? ?????? ???????? ?????? ? ????????? ???????"
"7557","4036","????? 3-? ??? ????? ?? JavaScript ? TypeScript"
"7558","4036","??????? ?????? JavaScript ? ES6"
"7559","4037","MS Office (Excel) dasturlarida ishlay olish"
"7560","4037","Xodimlarni o'qitish qobilyatiga ega bo'lish"
"7561","4037","Halol, qadriyatli, intizomli bo'lish"
"7562","4038","Rus tili, O'zbek tili, Tojik tilida erkin gaplashish"
"7563","4038","Komputer savodxonligi"
"7564","4038","KFC qilishni bilish"
"7565","4038","Fast food aparatlarini ishlash"
"7566","4039","????? ??????? ?????????? ??????? ??????"
"7567","4039","18-40 ???? ?????"
"7568","4039","??????????? ?? ?????"
"7569","4040","Savdo yo'nalishida ko'nikmaga ega"
"7570","4040","Doimiy ishlash"
"7571","4040","Rus tili bilishi shart"
"7572","4040","Chiroyli nutq"
"7573","4041","Ish vaqti mobileda ishlashga yaroqli bo'lish"
"7574","4041","Avtomashina egasi bo'lish (Tiko, Jiguli, Matiz, GM va boshqalar)"
"7575","4041","Android yoki iOS tizimiga ega smartfon"
"7576","4043","?? ???????? 20-45"
"7577","4043","???????????? - ?????"
"7578","4044","Ijtimoiy tarmoqlar bilan ishlash tajribasi"
"7579","4045","Chaqqon ozoda"
"7580","4045","25-40 yosh araligidagi kishilar"
"7581","4045","Ishga masulyatli"
"7582","4046","Tajribaga ega korpus mebel ustalari"
"7583","4047","18 yoshdan"
"7584","4048","CorelDRAW"
"7585","4048","Adobe Photoshop"
"7586","4047","Staj kamida 1 yil"
"7587","4047","Mashina yuviwsh bilishi"
"7588","4049","Nutq darajasida yuqori bo'lish"
"7589","4049","Operatorlikni bilish"
"7590","4050","Kirishimli harakatlar"
"7591","4050","Chakkon"
"7592","4050","Tugri suz"
"7593","4051","?? ??????????"
"7594","4051","????? ???????? ????????? ?????"
"7595","4052","???????????"
"7596","4052","??????????"
"7597","4053","Diqqat bilan ishlash"
"7598","4053","Yonalishlriga qarab ishlash"
"7599","4054","ToÆgÆri soÆz"
"7600","4054","Chekmaydigan"
"7601","4055","???????????"
"7602","4055","????????? ?? ??????????? ???????? ?????"
"7603","4055","????? ??????"
"7604","4055","???????? ???????????? ????? ?????"
"7605","4058","18-35 yoshdagi qizlar va yigitlar"
"7606","4060","????????? ????? ?????????"
"7607","4060","??????? ???????? ?????"
"7608","4060","??????????????? ????????"
"7609","4062","Intizomli"
"7610","4062","Intiluvchanlik"
"7611","4062","Hushmuomalalik"
"7612","4062","Sotuvdan xabari bor"
"7613","4062","Yigit qizlarni qabul qilish"
"7614","4063","Qat'iyatli va juda ochiq"
"7615","4063","Ulgurji savdo yoki chakana savdo sohasida ish tajribasi"
"7616","4063","Rus tillini bilishi"
"7617","4063","Shaxsiy kompyuter foydalanuvchisi"
"7618","4064","Hayotga qiziqish"
"7619","4064","Avtomobilga ega bo'lish"
"7620","4064","Ish bilan shug'ullanishga tayyorlik"
"7621","4065","???? ??????????? ??????"
"7622","4065","????? ?? ??????? ????????"
"7623","4065","?????????? ????????? ?????????? ?????? ????? ??????????????"
"7624","4066","Telefon bilan ishlashga tayyorman"
"7625","4067","????????? ????? ????????????"
"7626","4067","????????"
"7627","4067","???????? ??? ?????"
"7628","4067","???????? ??????"
"7629","4068","Kara haydovchilik bilish"
"7630","4068","Mehanika bilish"
"7631","4068","Kompyuterni yaxshi bilish"
"7632","4069","Muomala madaniyat"
"7633","4069","Komputer bilimi"
"7634","4069","Savdo"
"7635","4070","Hushmuomalalik"
"7636","4070","Halollik"
"7637","4071","1 mahal ovqat (obed)"
"7638","4071","Qonuniy ishga qabul qilinadi hujjatlar asosida"
"7639","4071","Korxona ichki tartib qoidalari"
"7640","4071","Yashash joyi: Toshkent sh., Chilonzor tumani, Chilonzor, 2/1"
"7641","4073","?????? ????? ?????????? ???????????"
"7642","4073","?? ????? ???????????? ????? ?????"
"7643","4074","???????? ?????? ???????????? ???????????"
"7644","4075","MS Office (Word, Excel) dasturlarida ishlash ko'nikmasi"
"7645","4075","Erkaklar 18-30 yosh o'rtasida"
"7646","4075","1 yillik savdo sohasida tajriba"
"7647","4076","Xohish etilgan ko'nikmalar"
"7648","4077","Operatorlik bilish"
"7649","4077","Tez ta'sir ko'rsatish"
"7650","4077","Ishbilarmonlik"
"7651","4077","Avtomobil sotuvida tajriba"
"7652","4079","Ish bilan shug'ullanishga istak"
"7653","4079","A'zo bo'lib ishga tushishi shart"
"7654","4079","25-40 yosh oralig'ida bo'lish"
"7655","4080","Kirishimli va mas?uliyatli"
"7656","4080","Halol va odamlar bilan muloqotga tez krishuvchan, xushmuomila"
"7657","4080","Oz ustida ishlashdan qochmaydigan"
"7658","4084","?? ???????? ???"
"7659","4084","???????? ????? ??? ?????"
"7660","4084","?? ????? 18 ??? 40 ????"
"7661","4084","?????? ?????????? ??????????"
"7662","4085","Masulyatlik bilishi"
"7663","4085","Shu soha bilan qiziqishi"
"7664","4086","???????????? ?????"
"7665","4086","??????? ?????"
"7666","4087","??????? ?????? 1 ???"
"7667","4087","????? ?????? ????? ??????"
"7668","4088","Uzbek tilida ravon soæzlasha olish"
"7669","4088","Ishga ma'suliyat bilan yondashish"
"7670","4088","Ishga o'z vaqtida kelish"
"7671","4088","Kompyuterda ishlay olishi"
"7672","4088","Psixologik jixatdan ishga tayyorligi"
"7673","4088","Rus tilida ravon soæzlashish va yoza olish"
"7674","4088","Tashqi koærinishiga e'tiborli boælish"
"7675","4089","?????? ???????? ?????"
"7676","4089","?????? ?????????? ?????"
"7677","4089","???????????????"
"7678","4089","?????????"
"7679","4089","??????????"
"7680","4089","?????? ???????????? ??????????"
"7681","4090","Strong problem-solving skills"
"7682","4090","Proficiency in Java, Python, or C++"
"7683","4090","5+ years experience in software development"
"7684","4091","IT certifications"
"7685","4091","Strong problem-solving skills"
"7686","4091","Experience with network administration"
"7687","4092","?? ????? ??????????? ?????? ?????"
"7688","4092","???????? ?????? ????"
"7689","4092","???: 18 ????? ?????"
"7690","4092","?????: ????? ???"
"7691","4093","18-25 yosh"
"7692","4093","Ish vaqti: Dushanba ù> Shanba 09:00 dan 19:00 gacha"
"7693","4094","8 yillik tajriba"
"7694","4094","Ish vaqti: 9:00 - 19:00"
"7695","4094","Ishga mas'uliyatli yondashish"
"7696","4094","Yosh: 18-25"
"7697","4094","Karera oæsishi imkoniyati"
"7698","4095","O'zbek tilida ravon gapira olishi"
"7699","4096","O'zbek va rus tilida xatosiz yozaolishi"
"7700","4096","Russ tili va o'zbek tilini bilishi"
"7701","4096","Notebookda ishlash qobiliyati"
"7702","4097","21 dan 45 yosh o'rtasida bo'lishi"
"7703","4097","O'zbek va rus tillarini bilishi"
"7704","4097","Ish tajribasiga ega bo'lishi"
"7705","4098","????? ??????"
