"id","job_id","comment"
"12064","8255","Xaftada bir kun dam olish kuni"
"12065","8258","Bepul tushlik"
"12066","8260","Yotoq joyi"
"12067","8260","OVQAT Zavtrak-Obied-Ujin"
"12068","8260","YOÆLKIRA borish-kelish"
"12069","8261","????? ???? ??????? ????????"
"12070","8262","???? + ????? ???? ????????????"
"12071","8262","????????? ?? ??????? ????"
"12072","8262","?.?????? ???????????????"
"12073","8263","????? ???????????? ????????? ?????????"
"12074","8263","?????? ?????"
"12075","8263","?? ??????? 6/1 08:00-17:00 16:00 - 24:00"
"12076","8264","Tanishlaringizga yuboring"
"12077","8265","????? ????????? ??????? ??????? ????????? ?????????? ????."
"12078","8266","?? ????????????? ???????????????"
"12079","8267","?? ????? ???????? ????????"
"12080","8268","Ishda tartib qoidalarga rioya qilish kerak"
"12081","8270","Bepul yotoqxona"
"12082","8270","3 mahal issiq ovqat"
"12083","8271","??????????? ????? ???????? ????? ??? ?????? ???? ?????? ??????"
"12084","8271","????? ?? 2000 p - 3500 p ????"
"12085","8271","?????? ??? ?? ???"
"12086","8272","Bepul yotoqxona va ovqat"
"12087","8275","100 ta 200 mingdan boshlanadi"
"12088","8275","Ish malakasini bolmagan daromadga chiqqan kundqa ishlash mumkin"
"12089","8276","Ish faqat 18-40 yoshdagi yigitlar uchun"
"12090","8278","Sergelida turishi shart!!"
"12091","8278","Oylik maosh o'sishi"
"12092","8278","Bepul tushlik"
"12093","8280","????? ????? ??????? ???????"
"12094","8280","????????? ??????????? ????"
"12095","8281","?????? ?? ???????"
"12096","8281","???? ???? ??????"
"12097","8281","???? ????"
"12098","8281","???? ?????"
"12099","8281","??????????? ????????"
"12100","8283","Experience with React.js is a plus"
"12101","8284","10:00 - 22:00 ish vaqti"
"12102","8284","Rasmiy ish joyi"
"12103","8284","Bepul tushlik"
"12104","8287","Patent olish xarajatlari va 3 oy shogirtlik davrida registiratsiya, patent, kvartira to'lovlari korxona xisobidan qilinadi."
"12105","8287","Oylik maoshi 50.000 dan boshlab"
"12106","8288","Yunalish bu yana usib yuborib kuyib turadi"
"12107","8288","Mahal issik ovqat bera olmaydi"
"12108","8290","Ish faqat Toshkent shahrida"
"12109","8290","Yotoq joy yo'q"
"12110","8290","BEPUL sumka taqdim etiladi"
"12111","8291","Sov?alar bonus pullar oyliklar hammasi"
"12112","8291","Shoshilinglar bizda BOMBA AKSYA BOSHLANDI"
"12113","8293","Shanba bozor kuni iwtapa bo'lmaydi"
"12114","8293","Mawina kompaniya tomonidan taqdim etiladi"
"12115","8295","Ish joyi haqida qo'llanmalar"
"12116","8296","Ish haftada uch kun"
"12117","8298","????? ?? ????? ????????"
"12118","8299","???????????: ????? 2 ????? ????? ?????"
"12119","8299","?? ????? 09:00 ??? 21:00 ????"
"12120","8300","Telegram va Instagram yurita olmaydigan qizlar ishga qabul qilinmaydi"
"12121","8304","10 ????? ?????? ???????"
"12122","8305","???????? ?????? ??????? ????? ????????"
"12123","8308","Choyxona UYDAN OCHILGAN JOY SPIRTLI ICHIMLIKLAR YOQ"
"12124","8309","Toshkentdan kelganlarga yo'lkira beriladi."
"12125","8309","Viloyadan kelganlarga yotoqxona va 3 ta maxal issiq ovqat ta'minlanadi."
"12126","8311","Davidir mahsulotlari ishlab chiqaradigan zavod"
"12127","8312","Tajribasi yo'qlarga ish o'rgatilinadi"
"12128","8313","Qulay va shinam ofisda ish joyi"
"12129","8313","Ahil jamoa"
"12130","8313","Rasmiy ishga joylashish va rivojlanish imkoniyati"
"12131","8315","Free training provided"
"12132","8315","Opportunities for learning and development"
"12133","8315","Experience not required"
"12134","8315","No commissions"
"12135","8316","Kompaniya tomonidan kunlik to'lovlar va bonuslar beriladi."
"12136","8317","Cheklangan o'rinlar soni - bugunoq murojaat qiling!"
"12137","8318","O'sib boruvchi maosh, bepul o'qitish, mazalik tushlik"
"12138","8318","Ish grafigi: 6/1, 08:00 - 18:30 gacha"
"12139","8320","??? 6 ???? ?????? ????????"
"12140","8320","???? ?????? ???? 6 ????? ????? ???????? ????? ?????????? ???????? ?????????? 50 % ? ????????? ????????."
"12141","8320","????? ???? 6 ????? ????? ??????? ?????? ????δ???? ????? ???????? ??????"
"12142","8320","??????, ??????? ?????? ?????? ???????!!!"
"12143","8320","???????? ???? ???????? ?? 1-2 ?? ???????? ????? ????????."
"12144","8320","???????? ???? 09:00-18:00 ??????? ?????????."
"12145","8321","Davomiy ish"
"12146","8321","Oylik to'lanadi"
"12147","8324","Bonuslar tug'ulgan kunlar va xar kuni taqdirlash marosimlar uchun"
"12148","8325","?? ????? 09:00??? 18:00????, 6/1, ??????? ??? ???? ????"
"12149","8325","?? ????: ??????? 5 000 000 ??? (???????? ???????? ?? ??????? ?????????!!!)"
"12150","8326","KPI premiya o?z vaqtida"
"12151","8326","Yotoqxona va korxonaga kelish harajatini qoplash"
"12152","8327","???????? ?? ??????????? ????? ???? ????"
"12153","8328","Iltimos, kunduzgi va kechki o'qiydigan talabalar bezovta qilmasin!"
"12154","8329","?? ??? ?????????"
"12155","8331","Ishga o'z vaqtida kelish, xushmuomila bolish zarur"
"12156","8331","Talabalar, yosh bolasi borlar"
"12157","8333","Faqat Toshkentliklar"
"12158","8334","Qabul soat 14:00 gacha"
"12159","8334","Toshkentdan qatnaydiganlar uchun yo'lkira beriladi"
"12160","8334","Yotoqxona va 3 maxal issiq ovqat bilan ta'minlanadi"
"12161","8335","Yotoqxona va 3 ta issiq ovqat ta'minlanadi"
"12162","8335","Toshkentdan qatnaydiganlarga yo'lkira berish mavjud"
"12163","8337","Har doim ish bilan tamilanadi narxlaryam yaxshi pul oz vahtida beriladi 3 maxal ovaqat beriladi"
"12164","8337","Yotib ishliydigan joylar bor kotta"
"12165","8338","Oylik 2.000.000 som oyiga"
"12166","8338","Sotilgan kiyimdan komissiya beriladi"
"12167","8338","Ish vaqti: 9:30 - 19:00"
"12168","8339","Yosh chegarasi mavjud emas"
"12169","8339","Maqulad, mas'uliyatli, yangi kasb o'rganishga tayyor ayollar va qizlar qabul qilinadi"
"12170","8340","3 maxal ovaqat beriladi"
"12171","8340","Yotib ishliydigan joylar"
"12172","8342","??? ?? ?????? ????"
"12173","8343","???? ??????? ?????"
"12174","8343","???? ??????? ???????."
"12175","8343","?? ????? ??????? ???????"
"12176","8343","?????????? ?????"
"12177","8345","??????? ?? ??????????? ????? ???? ????"
"12178","8346","Sizning qulayliklarizga qarab tanlov"
"12179","8346","Bugunoq ishga chiqing!"
"12180","8346","Bugungi ishni ertaga qo'ymang!"
"12181","8347","??????? ?? ??????????? ????? ???? ????"
"12182","8349","Ibodatlar uchun sharoyit bor"
"12183","8349","Instagram profil yuritshni blsa oylik qoshb beriladi"
"12184","8350","Abed ozizlmizdan"
"12185","8351","Joylar soni chegaralangan"
"12186","8352","Ish faqat Toshkent shahrida"
"12187","8353","???????? ??????? ???????!!!"
"12188","8354","?? ????? ??xona hisobidan beriladi hamda yo'tok joy ham bor."
"12189","8354","Rasmiy holda ishga qabul kilamiz."
"12190","8355","talabalar nomzodi ko'rib chiqilmaydi"
"12191","8356","???????? ????????? ????????? ????????"
"12192","8356","???? ??????"
"12193","8357","?????? ?????? ?????????"
"12194","8357","????????? ???????? ?? ?????????"
"12195","8360","?? ?????: 08:00 ??? 18:00 ????"
"12196","8362","??????? ???? ????"
"12197","8363","???????? ??"
"12198","8363","??????? ??????????? ???? ??? ????? ????????????"
"12199","8364","Yosh va kirishimli jamoa"
"12200","8364","Karyera oÆsishi, premiya, sayohatlar va boshqalar"
"12201","8364","Yangi xodimlar uchun bepul oÆquv kurslari"
"12202","8364","Zamonaviy va shinam, qulay joylashuvli ofis"
"12203","8364","Haftalik oylik maosh"
"12204","8364","Mehnat shartnomasi asosida ish"
"12205","8366","Sizni jamoamizda kutamiz!?"
"12206","8367","??????? ????? ?????; 09:00 ??? 19:00 ???? ???????? ??????? ???????"
"12207","8368","Bepul oÆquv kurslari"
"12208","8368","Yosh va kirishimli jamoa"
"12209","8368","Karyera oÆsishi, premiya, sayohatlar va boshqalar"
"12210","8368","Mehnat shartnomasi asosida ish"
"12211","8368","Haftalik oylik maosh"
"12212","8368","Zamonaviy va shinam, qulay joylashuvli ofis"
"12213","8369","Erkaklar 18 yoshdan ishga qabul qilinadi (tarmoqlarimizda alkogol va tamaki mahsulotlar borligi sababli)"
"12214","8369","Ayol-Qizlar 21 yoshdan"
"12215","8370","Erkaklar 18 yoshdan ishga qabul qilinadi (alkogol va tamaki mahsulotlar sababli)"
"12216","8370","Ayol-Qizlar 21 yoshdan"
"12217","8371","???? ?????? ????? ??????"
"12218","8374","??????? ????? ????? ??????? ??????"
"12219","8377","Bepul mazali tushlik"
"12220","8377","Ahil jama sizlarni kutmokda"
"12221","8378","Uchinchida oylik oshish kafolatlanadi"
"12222","8378","Ishni masuliyat bilan bajarish"
"12223","8378","Talabalar bezovtka kelmasin!!!"
"12224","8378","Bu sohada ishlamaganlarga ish o'rgatilinadi"
"12225","8378","Yotok xona ballar va aellar uchun alohida, yuvinish va kiinish honalari bilan alohida"
"12226","8381","Qulay sharoitdagi ofisda ishlash"
"12227","8381","Professional va samimiy jamoa"
"12228","8381","Intiluvchan xodimlar uchun yaxshi l?vozimlar"
"12229","8381","Ishchilar uchun doimiy o'quv kurslari"
"12230","8382","Qulay sharoitdagi ofisda ish"
"12231","8382","Tushlik va kechki ovqat korxona tomonidan ta'minlovchi"
"12232","8382","Intiluvchan xodimlar uchun yaxshi lavozimlar"
"12233","8382","Professional va samimiy jamoa"
"12234","8384","Rasmiy ishga qabul qilish"
"12235","8384","Mazali tushlik korxona hisobidan"
"12236","8384","Do'stona jamoa"
"12237","8385","????? ??? ??????"
"12238","8385","?????? ?? ????? ????? ??????? ?????????"
"12239","8385","???? ?????"
"12240","8385","?? ????? ??????? ????????"
"12241","8392","Ish vaqti: 8:00 dan 22:00 gacha, haftada uch kun"
"12242","8393","Kunduzgi 09:00-15:00 va kechgi 15:00-21:00 ish vaqtlari"
"12243","8393","Qizlar uchun ish imkoniyati mavjud"
"12244","8398","??????? ??????????? ???? ????? ??????? ???"
"12245","8401","SROCHNO: 10ta odam kerak"
"12246","8401","50% tulum"
"12247","8402","Talablar oilaviy sharoiti ishga tasir qilmaydi"
"12248","8402","Faqat ishga Ayol va qizlarni qabul qilamiz"
"12249","8403","Uzoqdan keluvchilar uchun yotoq joyi bor"
"12250","8403","3 mahal mazali ovqat kompaniya hisobidan"
"12251","8403","Lavozim va maosh o'sishi to'liq kafolatlangan"
"12252","8404","Ahil jamoa"
"12253","8404","Tajriba bo'lsa yaxshi, bo'lmasa o'rgatamiz"
"12254","8404","Shinam ofis"
"12255","8404","Bepul tushlik va kechgi ovqat"
"12256","8404","Kafolatlik oylik"
"12257","8404","Doimiy ish"
"12258","8405","????????? ???? ???????? ??? ????????????? ?????? 3 ??? ??????? ?????? ?????"
"12259","8405","?? ????? 09:00 ??? 17:00 ????"
"12260","8406","Ish o'rgatish maqsadida shogirdlar qabul qilinadi"
"12261","8409","18-35 yoshgacha boÆlgan ayol va qizlar uchun"
"12262","8411","Ovqat 3 mahallarda ta'minlanadi"
"12263","8414","Ish vaqti: 6/1, 8:00 dan 17:00 gacha"
"12264","8417","????? ??????? ??? ?????? ?????"
"12265","8418","Great opportunity for growth within the company"
"12266","8420","Prior experience in a similar role is preferred"
"12267","8421","Candidates with portfolio projects will be given priority"
"12268","8422","Ish kengayish ediya"
"12269","8422","15 kunlik oylik"
"12270","8423","Yotoq joy yo'q"
"12271","8423","Kechki smen yo'q"
"12272","8425","Yig'itlar va qizlarni ishga taklif qiladi"
"12273","8425","Avtobuslar yoÆnalishlari: Rohat Chirchiq Madaniyat"
"12274","8426","Yaxshi ishlaganlarga yotoqhona qilib beramiz bepul"
"12275","8427","Yangi ishchilar uchun bepul o'quv kurslari"
"12276","8427","Qulay joylashuv sharoitlari"
"12277","8427","Ibudat uchun yetarli sharoitlar"
"12278","8427","Eng faol xodimlar uchun sovg'alar"
"12279","8428","Qolgan malumotlar suhbat orqali"
"12280","8430","??????????? ?????????? ???? ??? ????? ???????."
"12281","8431","Rustili va kompyuterni bilish shart emas"
"12282","8433","?????? ???????????? ??? ??un ????"
"12283","8434","Kasbiy rivojlanish va martaba o'sishi uchun imkoniyat"
"12284","8434","Bepul tushlik"
"12285","8434","Ahil jamoa"
"12286","8434","Oæsib boruvchi oylik"
"12287","8434","Taniqli kompaniyada barqaror ish"
"12288","8436","Yosh: 20 - 40 gacha"
"12289","8436","Erkaklar"
"12290","8440","Ob?d k?rxona t?m?nid?n b?ril?di"
"12291","8440","Dam ?lish kunl?ri: Y?ksh?nb? kuni"
"12292","8442","Savdo texnikasi va tibbiyot bo'yicha Bepul oÆquv kursi"
"12293","8442","Kasbiy rivojlanish va martaba o'sishi uchun imkoniyat"
"12294","8442","Ish grafiki 09:00-18:00, 6/1, dam olish kunlari oÆzgaruvchan"
"12295","8443","Juma kuni dam"
"12296","8443","Ertalabki choy va abet ishxona xisobidan"
"12297","8444","Ayollar uchun alohida yo'tkhona mavjud."
"12298","8446","?? ?????: 08:00-18:00"
"12299","8446","??????????? ???????? ?"
"12300","8450","????? ?????? ?????? ???????? ??????? ????"
"12301","8451","Talablar shartnoma bilan tanishib olishlari kerak"
"12302","8453","Yotoq-joy yo'q"
"12303","8454","??????????? 2.000.000 ???"
"12304","8454","?????? ?????"
"12305","8455","Uzoqdan kelganlar uchun yotoqxona mavjud"
"12306","8455","Yaxshi ovqat va choy ta'minlanadi"
"12307","8455","Yaxshi jamoa va sharoitlar"
"12308","8456","Harajatlar uchun pul ajratiladi"
"12309","8456","Murojat yuboring"
"12310","8456","Talablar bezovta qilmasin"
"12311","8457","????????????? ???? + ???????? - 1 ?????"
"12312","8457","????????????? ??????? ?????????? ?????"
"12313","8457","?????? ? ???????? ?????????"
"12314","8460","Erkin grafik (part time) bo'lishi"
"12315","8461","?????? ???? ????"
"12316","8461","??? ????? ?????mas"
"12317","8462","Ish vaqti 24 soat 2 smena"
"12318","8464","Ish vaqtlari: 10:00-18:00, Hafalik 6 kun"
"12319","8466","Studentlar kerak emas"
"12320","8467","OÆsib boruvchi maosh"
"12321","8467","Shinam office"
"12322","8467","Bonus motivatsiyalar"
"12323","8467","OÆsish imkoniyati (karyera qilish)"
"12324","8467","Sayohatlar jamoaviy"
"12325","8467","Kompaniya tomonidan oÆqitish imkoniyati"
"12326","8468","Erkaklar 18 yoshdan ishga qabul qilamiz (tarmoqlarimizda alkogol va tamaki mahsulotlar borligi sababli)"
"12327","8468","Ayol-Qizlar 21 yoshdan"
"12328","8469","Ayollar va masterlar ishlashmoqda"
"12329","8469","Ish vaqti: 08:00 dan 16:00 gacha"
"12330","8470","Transportni kompaniya to'lanadi"
"12331","8470","Rasmiy ishga joylashtirish uchun ruxsatnomalar taqdim etiladi"
"12332","8471","Krutoy jamoa, biznes muhit"
"12333","8472","Yigilgan yillik tajribaga ega bo'lish lozim"
"12334","8474","Yangi ishchilarga to'liq o'quv kurslari"
"12335","8474","Bonuslar eng faol xodimlar uchun"
"12336","8475","Ish grafigi: 10:00-18:00 / 14:00-21:00"
"12337","8476","Bonuslar tug'ulgan kunlar va xar kuni taqdirlash marosimlar bo'yicha beriladi"
"12338","8476","Talablar haftada 6/1 kunlik ishgra chiqishlari talab qilinadi"
"12339","8477","Moshinan uyga berilmaydi, doim autoparkda turadi"
"12340","8480","?? ?????: 08:00/18.00 ????"
"12341","8480","???????? ???????? ???? +998773106575 ??????? ??????"
"12342","8480","?? ??? ????????? ??????? ????? ??????"
"12343","8483","?????? ?????: 12:00-13:00"
"12344","8483","??? ???? ????: ???????"
"12345","8483","?? ????????: 08:00-17:00"
"12346","8484","Oylik maosh kelishiladi"
"12347","8484","Ish vaqti: 9:00 dan 18:00 gacha"
"12348","8484","20-35 yosh"
"12349","8488","Vaqtida beriladigan oylik"
"12350","8488","Yaxshi jamoa"
"12351","8489","Erkaklar 18 yoshdan ishga qabul qilamiz (tarmoqlarimizda alkogol va tamaki mahsulotlar borligi sababli)"
"12352","8489","Ayol-Qizlar 21 yoshdan"
"12353","8491","???????? ???? ????? ????????? (??????? ????? ????????)"
"12354","8491","??????? ???? ??????, ?????? ??????????, ????? ??????? ????? ?????????"
"12355","8493","????? ??? ?? ???????? ???? ?????? ????????"
"12356","8497","Ish vaqt: 9:00 dan 18:00 gacha"
"12357","8497","Yotoq joy yo'q"
"12358","8498","Studentlar ishga olinmaydi"
"12359","8498","Xar 15kunda pul beriladi"
"12360","8498","Ishchilar soni cheklangan"
"12361","8499","Yuvinish xonasi, oshxona, Yotoq joy mavjud"
"12362","8500","?? ????: ???????"
"12363","8502","Ish vaqti: 6/1, 10:00 dan 19:00 gacha (kurib chiqilishi mumkin)"
"12364","8502","Test muddati 2 hafta"
"12365","8503","????? ????"
"12366","8503","???????? ?? ??? ?? ????????? ????????"
"12367","8504","Faqat bizaga yaqinro joyda turadganla va ishlash niyati borla"
"12368","8505","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"12369","8505","4 mavsumda ham doimiy ish"
"12370","8505","Yotib ishlaydiganlar uchun yotoqhona mavjud"
"12371","8506","???? ??????? ???? ????? ???? ????????"
"12372","8506","????? ??????"
"12373","8506","???????? ???? ????? ?????????"
"12374","8506","??? ???? ???????? ???? ????????"
"12375","8506","??? ???? ???? ?????? ????????? ??????"
"12376","8507","CRM tizmini va rus tilini bilish afzal ko'riladi."
"12377","8507","Ishning barcha bosqichlarida o'qitish va qo'llab-quvvatlash."
"12378","8507","Do'stona jamoa va qulay ish sharoitlari."
"12379","8507","Martaba o'sishi va kasbiy rivojlanish imkoniyatlari."
"12380","8507","O'z vaqtida beriladigan oylik ish haqqi."
"12381","8507","Barcha sharoitlarga ega shinam ofis."
"12382","8508","Qulay sharoitdagi ofisda ishlash"
"12383","8508","Ishchilar uchun doimiy o?quv kurslari"
"12384","8508","Intiluvchan xodimlar uchun yaxshi l?vozimlar"
"12385","8509","??????????? ?????????"
"12386","8510","Tajribasiga qarab oylik kelishiladi, oylik+kamissiya"
"12387","8510","Tarjibasi bolmasa ham sinov qilib ishga olinadi"
"12388","8510","Qobiliyati bor qizla bollaga takliflarimiz bor"
"12389","8510","Ofisimiz toza va keng yaxshi joy"
"12390","8511","?????? ?? ?????????? ??"
"12391","8511","??????? ????????????? ????????? ???? ???? ??"
"12392","8512","Kompaniya tomonidan kunlik to'lovlar va bonuslar"
"12393","8514","Certifications in relevant IT fields are a plus"
"12394","8515","????????? (??????? ????? ????????) ?? ????????? (???????? ?? ?? ???????? ??????? ????? ????????) ?????"
"12395","8516","?????????? ??? ???? ?????????? ???? ???????? ?????????"
"12396","8517","O'zim oÆqigan oÆquv markazdan 7 oy davomida 2-darajali oÆqituvchi sifatida ishlaganman"
"12397","8517","Online/offline ish holati"
"12398","8517","Portfolio manzili: @rmv_portfolio"
"12399","8518","Staj t≥liq yoziladi"
"12400","8518","Uybekasi va talabalar ham ishlashi mumkin"
"12401","8518","Ish qonuniy va halol ish"
"12402","8518","Tekinga dunyo b≥ylab sayohat"
"12403","8518","Yotoqjoy y≥q"
"12404","8520","????? ?????? ??????? ????????"
"12405","8522","????? ?? ????????? ???????? ????? ??????????"
"12406","8525","Karyera o'sishi"
"12407","8525","Axil jamoa"
"12408","8525","Faqatgina tartib va qoidalarga bo'ysinish"
"12409","8526","Qoshimcha bonuslar"
"12410","8526","Jamoaviy sayohatlar"
"12411","8528","?????? ?????????? ?????????"
"12412","8528","????????? ??????? ??????"
"12413","8528","?????? ????????"
"12414","8530","?????? ??????: 8:00-18:00, ??????? ??? ???? ????"
"12415","8530","??????? ??????: +998974343233"
"12416","8531","?????????????? ????????????? ??????"
"12417","8531","????? ? KPI ?????"
"12418","8531","??? ?????: ???????? ???????, ????????????? ???-?????"
"12419","8531","????????? ???? ?????? ????????"
"12420","8531","?????? ?????? 6/1 ? 9:00 ?? 18:00"
"12421","8531","???????? ???????????? ????????????"
