"id","job_id","occupation"
"6073","5040","????????"
"6074","5041","?????? ??????"
"6075","5043","Call Center Operator"
"6076","5044","Oshpaz"
"6077","5044","Osholik"
"6078","5045","???????? ?? ????????"
"6079","5047","Kassir"
"6080","5047","Operator"
"6081","5047","Salat tayyorlovchi"
"6082","5047","Zavsklad"
"6083","5047","Ofitsiant"
"6084","5047","Sotuvchi"
"6085","5047","Oshpaz"
"6086","5047","Uborka ishlari"
"6087","5047","Posuda moyka"
"6088","5048","Call-center Mutaxassisi"
"6089","5049","????? ??????????"
"6090","5050","Shukurkachi"
"6091","5050","Korpus Mebel Ustasi"
"6092","5051","Sotuv Menedjeri"
"6093","5052","Konsultant"
"6094","5052","Sotuv vasitachisi"
"6095","5053","Sotuv xizmatlaridan ma'sul"
"6096","5054","?????????"
"6097","5056","Sotuv menedjeri"
"6098","5057","???????"
"6099","5058","Fast Food"
"6100","5059","Yuvuvchilar"
"6101","5060","Kuryer"
"6102","5062","?????"
"6103","5062","???????"
"6104","5063","Kansultant"
"6105","5063","Sotuvchi"
"6106","5064","Sotuv menejeri"
"6107","5066","Team Lead"
"6108","5066","Backend Developer"
"6109","5067","Dazmolchi"
"6110","5067","Tikuvchi"
"6111","5067","Chiskachi"
"6112","5067","Upakovkachi"
"6113","5069","Ofitsantka"
"6114","5069","Ofitsant"
"6115","5070","????-??? ???????????"
"6116","5071","?????? ??? ?????????"
"6117","5072","Stanoka operatori"
"6118","5073","Povar"
"6119","5073","Oddiy ishchi"
"6120","5074","???????"
"6121","5074","??? ???"
"6122","5074","????????"
"6123","5074","???????"
"6124","5075","Tovar harakati boælimi mutaxassisi"
"6125","5076","????? ?????????"
"6126","5076","????????? ??????"
"6127","5076","??? ?????? ??????"
"6128","5076","??????"
"6129","5077","Dekorator"
"6130","5078","Product owner"
"6131","5079","Administratory"
"6132","5081","????????"
"6133","5081","????????"
"6134","5081","??????????? ????????"
"6135","5082","????????"
"6136","5083","Motorist"
"6137","5083","Avto elektrik"
"6138","5083","Call-operator"
"6139","5083","Dizayner"
"6140","5083","Perevodchik"
"6141","5084","DoÆkonga sotuvchi"
"6142","5084","Moyka bollar"
"6143","5084","Qizlar"
"6144","5085","Ekspeditor"
"6145","5086","Sotuvchi"
"6146","5086","Konsultant"
"6147","5087","????? ????????"
"6148","5089","Kampyuter tajribasi"
"6149","5090","????????-???????????"
"6150","5091","?????? (??????)"
"6151","5091","????? ???????"
"6152","5091","??????? ???? ???????"
"6153","5092","????? ???????"
"6154","5094","Koæchmas mulk mutaxassisi"
"6155","5095","Graphic Designer"
"6156","5095","Motion Designer"
"6157","5095","Sound Designer"
"6158","5096","Sales Manager"
"6159","5096","Call Center Agent"
"6160","5096","Operator"
"6161","5097","??????"
"6162","5097","?????????"
"6163","5098","Majolika Tegish Ishi"
"6164","5099","????? ????????"
"6165","5100","???? ??????????"
"6166","5101","Ishchi"
"6167","5102","Qadoqlovchi"
"6168","5103","Sotuvchi"
"6169","5104","Bakimchi"
"6170","5104","Hayvonot"
"6171","5105","Gruzchik"
"6172","5106","?????? ?????"
"6173","5106","??? ?????? ??????"
"6174","5107","Talabalik kayfiyati"
"6175","5107","Tuzmoqchi"
"6176","5107","O'qituvchi yordamchisi"
"6177","5107","Maxsus oila o'qituvchisi"
"6178","5107","Ma'ktab o'qituvchisi"
"6179","5109","Oshpaz"
"6180","5110","Sotuvchi-buyurtma tayyorlovchi"
"6181","5112","Sotuv menejeri"
"6182","5113","Kuryerlik"
"6183","5114","HR-????????"
"6184","5114","HR recruiter"
"6185","5114","Savdo menejeri"
"6186","5114","Ishga qabul menejeri"
"6187","5115","Software Development"
"6188","5115","Web Development"
"6189","5118","????????"
"6190","5118","????????"
"6191","5120","??????? ?? ?????"
"6192","5121","Sotuv menejeri"
"6193","5121","Operator"
"6194","5122","??????? (????????-???????????)"
"6195","5122","?? ??????? (???????)"
"6196","5122","????? ??????? (??????)"
"6197","5122","?????????"
"6198","5124","Idish tovoq yuvishchi"
"6199","5124","Tozalik hodimi"
"6200","5124","Sotuvchi"
"6201","5124","Taom suzuvchi"
"6202","5125","Sotuv menejeri"
"6203","5126","Sotuv Agenti"
"6204","5127","Sotuvchi"
"6205","5128","Ssenarist"
"6206","5128","Kopirayter"
"6207","5129","Sotuv menedjer"
"6208","5129","Operator"
"6209","5130","Spa terapevti"
"6210","5131","Sotuv Menejeri"
"6211","5132","Sklad xodimi"
"6212","5133","Komir sexi ishchilar"
"6213","5134","???????? ?? ????????"
"6214","5135","Savdo vakili"
"6215","5136","?????? ????? ?????????"
"6216","5137","Reklama Menejeri"
"6217","5138","Call Center Operator"
"6218","5141","?????????????"
"6219","5142","????? ????????"
"6220","5142","???????? ?? ????????"
"6221","5143","Sotuv Menejeri"
"6222","5144","Shokolad fabrikasi ishchisi"
"6223","5144","Usta"
"6224","5144","Molyar"
"6225","5144","Haydovchi"
"6226","5144","Zavod ishchisi"
"6227","5144","Bog?bon"
"6228","5144","Mashinasoz"
"6229","5146","Sotuvchi-konsultantlar"
"6230","5147","Operator"
"6231","5147","Mudir yordamchisi"
"6232","5149","Video operator"
"6233","5150","Haydovchi"
"6234","5150","Bog'bonchilik"
"6235","5150","Mashinasoz"
"6236","5151","Shokalad fabrikasi uchun qadoqlash"
"6237","5151","Parnik ishlar"
"6238","5151","Qurilish"
"6239","5151","Usta, Molyar"
"6240","5151","Non sexi"
"6241","5151","Haydovchilik"
"6242","5151","Zavodda ishlar"
"6243","5151","FURA Haydovchi"
"6244","5151","Bog?bonchilik"
"6245","5151","Mashinasozlik"
"6246","5152","Usta"
"6247","5152","Molyar"
"6248","5152","FURA Haydovchi"
"6249","5152","Haydovchi"
"6250","5152","Mashinasoz"
"6251","5152","Bog'bon"
"6252","5152","Zavod ishchisi"
"6253","5153","Biznes lady"
"6254","5153","Reklama mutahassis"
"6255","5153","Ishchi"
"6256","5154","???????"
"6257","5154","?????????"
"6258","5155","O'qituvchi"
"6259","5157","Press rover kraska soxasi mutaxasisi"
"6260","5158","Backend Developer"
"6261","5159","?????????"
"6262","5159","???????????"
"6263","5159","????????"
"6264","5159","???????"
"6265","5159","???????"
"6266","5159","??????????"
"6267","5160","Kuryer"
"6268","5161","?????????"
"6269","5161","??????"
"6270","5163","???????"
"6271","5164","??????-?????"
"6272","5165","????? ?????? ?????????"
"6273","5166","????????-???????????"
"6274","5167","Ishchilar"
"6275","5168","????"
"6276","5169","Kuryer"
"6277","5170","?????? ??????????"
"6278","5172","Dostavshik"
"6279","5173","Qo'ldori Ishchisi"
"6280","5173","Pres Aperatori"
"6281","5174","Operator"
"6282","5174","Sotuv Menedjeri"
"6283","5175","???????"
"6284","5176","Cook"
"6285","5176","Salesperson"
"6286","5177","Avto-kuryer"
"6287","5178","?????"
"6288","5179","Soi"
"6289","5179","Biron-bir"
"6290","5181","Trikotajchi"
"6291","5182","?????"
"6292","5182","?????????"
"6293","5182","???????? (??)"
"6294","5183","????????????"
"6295","5183","????????"
"6296","5183","????????"
"6297","5183","?????????"
"6298","5184","???????"
"6299","5185","?????"
"6300","5186","????? ???????"
"6301","5187","IT Specialist"
"6302","5187","Network Administrator"
"6303","5188","Pitsarist"
"6304","5188","Kuryer"
"6305","5188","Kassir"
"6306","5188","Ranner"
"6307","5188","Idish yuvuvchi ayol"
"6308","5189","Sotuv menedjeri"
"6309","5190","???? ????"
"6310","5190","????????"
"6311","5190","????? ????????"
"6312","5191","Operator"
"6313","5192","Ishchi"
"6314","5193","Rabotchi"
"6315","5194","T⌡quvchi-Operator"
"6316","5195","???????"
"6317","5196","?????? ???? ??????????????"
"6318","5197","Call Center Operator"
"6319","5198","??????"
"6320","5199","Chaqqon ayol-qizlar ishi"
"6321","5200","??????????"
"6322","5200","???????? ???????"
"6323","5200","????"
"6324","5201","??????"
"6325","5201","?????? ????? ???????????"
"6326","5202","Visa operator"
"6327","5203","Yevro zabor ishlab chiqarish"
"6328","5204","Customer Service Representative"
"6329","5204","Call Centr Operator"
"6330","5205","Maiolika terishchi"
"6331","5206","Sotuv menejeri"
"6332","5207","Cook"
"6333","5207","Chef"
"6334","5208","Customer Service Representative"
"6335","5208","Call Operator"
"6336","5209","Chaqqon qizlar"
"6337","5210","Dasturchi"
"6338","5210","Kassir"
"6339","5210","Savdo agenti"
"6340","5211","??? ??????"
"6341","5212","Videographer"
"6342","5212","Marketing Specialist"
"6343","5213","Raznirabochi"
"6344","5214","Savdo menedjeri"
"6345","5215","O'qituvchi"
"6346","5216","Jewelry Production"
"6347","5217","Sotuv menejeri"
"6348","5218","HR Manager"
"6349","5218","Personnel Recruitment Manager"
"6350","5218","Recruiter"
"6351","5219","Sotuvchi operator"
"6352","5221","Sotuvchi"
"6353","5222","Operator"
"6354","5222","Oshpaz"
"6355","5222","Salat tayyorlovchi"
"6356","5222","KASSIR"
"6357","5222","Zavsklad"
"6358","5222","Uborka ishlari"
"6359","5222","Sotuvchi"
"6360","5222","Ofitsiant"
"6361","5222","Posuda moyka"
"6362","5223","??????"
"6363","5223","????"
"6364","5224","Distributsiya Savdo agenti"
"6365","5225","Svarkachilik"
"6366","5226","Kassir"
"6367","5226","Sotuvchi"
"6368","5227","Sotuv Menegeri"
"6369","5228","Tikuvchi"
"6370","5229","?????? ?????????"
"6371","5229","?????????"
"6372","5230","Injener- texnolog"
"6373","5231","Chizuvchi"
"6374","5231","Moykachi"
"6375","5232","Qandolat fabrikasi ishchisi"
"6376","5233","???? ???????"
"6377","5233","??????????????"
"6378","5234","Sotuv"
"6379","5234","Konsultant"
"6380","5235","??????"
"6381","5236","Yuvish ishchi"
"6382","5237","Toshli ishchilar"
"6383","5238","Mudir yordamchisi"
"6384","5238","Operator xodim"
"6385","5239","Call Center Operator"
"6386","5240","Software Developer"
"6387","5240","Programmer"
"6388","5241","Er-Xotinlardi ish berish"
"6389","5241","Mol boqish"
"6390","5242","ToÆy liboslari ishlab chiqarish"
"6391","5242","Sotuvchi konsultant"
"6392","5243","Software Engineer"
"6393","5243","IT Developer"
"6394","5243","Programmer"
"6395","5244","????? ?????????"
"6396","5244","????????"
"6397","5246","Call-center sotuv menejeri"
"6398","5247","?????????? ??????"
"6399","5247","????? ??????????"
"6400","5248","Qandolatchi yordamchisi"
"6401","5249","Menedjer"
"6402","5250","Raznirabochi (Metal CUTTER/CNC worker)"
"6403","5250","Master for Metal Fabrication Shop"
"6404","5251","????????"
"6405","5252","Kuryer"
"6406","5253","Tarjimon"
"6407","5254","Farrosh"
"6408","5255","??????? ?? ?????"
"6409","5257","????????"
"6410","5258","??????? ?????"
"6411","5259","????? ????????"
"6412","5260","Sotuvchi-kassir"
"6413","5260","Universal xodim"
"6414","5261","Yuk tashuvchi"
"6415","5261","Injener"
"6416","5261","Bo?lim buxgalteri"
"6417","5261","Avtobus haydovchisi"
"6418","5261","Bo?lim qorovullari"
"6419","5261","Ichki tizim texnik ustalar"
"6420","5261","Kara haydovchisi"
"6421","5261","Texnika o?rnatish hodimi"
"6422","5261","Yuk mashina minuvchi"
"6423","5261","Operator"
"6424","5261","Texnik ustalar"
"6425","5262","??????-?????"
"6426","5263","Shartnoma bo'limi"
"6427","5263","Farrosh"
"6428","5263","Sotuvchi"
"6429","5263","Marketing"
"6430","5263","Haydovchi"
"6431","5263","Mebelchi"
"6432","5263","Yuk tashuvchi"
"6433","5263","Oshpaz"
"6434","5263","Omborchi"
"6435","5264","WordPress Developer"
"6436","5265","Ishchi"
"6437","5265","Ishchi qutulishi"
"6438","5266","???????????????"
"6439","5266","?????"
"6440","5266","??????????"
"6441","5266","???"
"6442","5266","??? ?????????????"
"6443","5266","????????????"
"6444","5266","???????"
"6445","5266","???????????"
"6446","5266","???????"
"6447","5266","?????????"
"6448","5267","???? ?????????"
"6449","5267","??????"
"6450","5268","Injener-Texnolog"
"6451","5269","Call Center Operator"
"6452","5270","Sotuvchi"
"6453","5270","Konsultant"
"6454","5272","Menedjer"
"6455","5272","Sotuvchi"
"6456","5273","Oshpaz"
"6457","5274","Sotuv menejeri"
"6458","5275","???????"
"6459","5276","????"
"6460","5277","Sotuvchi (Agent)"
"6461","5278","Dala shponiga korovullik"
"6462","5279","Ishchi"
"6463","5280","Sotuv Menejeri"
"6464","5281","Journalism"
"6465","5281","Video Production"
"6466","5281","Brand Face"
"6467","5282","Oshpaz"
"6468","5283","Savdo agenti"
"6469","5284","Salatchi"
"6470","5284","Ofitsiantka"
"6471","5285","Haydovchi"
"6472","5285","Gruzchik"
"6473","5285","Mexanik"
"6474","5285","Tayyorlovchi"
"6475","5286","???????"
"6476","5286","????"
"6477","5287","????????"
"6478","5287","????????"
"6479","5287","??????"
"6480","5287","????? ????"
"6481","5288","Omborchi-to'plamchi"
"6482","5289","Chips va suxarik ishlab chiqarish"
"6483","5290","????? ?????? ?????????"
"6484","5291","Operator"
"6485","5292","Tort ustasi"
"6486","5292","Biskvit va krem tayyorlash ustasi"
"6487","5292","Sotuvchi"
"6488","5293","Yigit"
"6489","5293","Ishchi"
"6490","5294","Penobeton quyish bo'yicha xodim"
"6491","5295","?????????"
"6492","5295","????? ??????"
"6493","5296","Menedjer po prodazham"
"6494","5297","Oshpazlik"
"6495","5297","Farroshlik"
"6496","5297","Sotuv"
"6497","5297","Shartnoma bo'limi"
"6498","5297","Marketing"
"6499","5297","Mebel"
"6500","5297","Yuk tashish"
"6501","5297","Ombor"
"6502","5299","Sotuvchi-kassir"
"6503","5299","Universal xodim"
"6504","5300","???????"
"6505","5300","?????????"
"6506","5300","???????"
"6507","5300","?????"
"6508","5300","????????"
"6509","5300","??????"
"6510","5300","?????????? ????????"
"6511","5301","Bojxona rasmilashtiruvi mutaxassisligi"
"6512","5302","O'qituvchi"
"6513","5302","Ustoz"
"6514","5303","Sotuv"
"6515","5303","Kassirlik"
"6516","5303","Do'kon xodimi"
"6517","5304","Bolgar ustasi"
"6518","5304","Swarking ustasi"
"6519","5305","BEZAK yoÆnalishi(?????????)"
"6520","5306","Administrator"
"6521","5306","Receptionist"
"6522","5308","Gilam yuvishi"
"6523","5309","OFISIANT"
"6524","5309","KASSIR"
"6525","5309","SHASHLIKCHI"
"6526","5309","OSHPAZGA YORDAMCHI"
"6527","5309","ELEKTRIK - SANTEKHNIK UNIVERSAL USTA"
"6528","5309","POSUDA MOYKACHI"
"6529","5309","FARROSH"
"6530","5309","KASSOB"
"6531","5310","Call Center Representative"
"6532","5310","Customer Service Representative"
"6533","5310","Sales Representative"
"6534","5312","????"
"6535","5313","Odiy ishchilar"
"6536","5314","SMM Manager"
"6537","5315","?????"
"6538","5315","????"
"6539","5316","Software Development"
"6540","5316","Java Development"
"6541","5317","????? ?????????"
"6542","5317","????????"
"6543","5318","Not provided"
"6544","5319","????? ?????????"
"6545","5319","????????"
"6546","5320","????"
"6547","5321","Kandolat Hodimi"
"6548","5322","Sotuvchi"
"6549","5323","Ishchi"
"6550","5324","Ishchi"
"6551","5325","????? ????????? ?????? ?????? ????"
"6552","5326","Reklama manager"
"6553","5327","Yordamchi ishchilar"
"6554","5328","?????"
"6555","5328","???????"
"6556","5328","????????"
"6557","5329","???????????"
"6558","5329","????????"
"6559","5329","???????"
"6560","5329","?????????"
"6561","5329","???????"
"6562","5329","??????????"
"6563","5330","??? ??????"
"6564","5331","Sotuvchi"
"6565","5332","??????"
"6566","5333","Koæchmas mulk agentligi mutaxassisi"
"6567","5334","????? ??????????"
"6568","5335","????? ????? ????????? ???????????"
"6569","5336","Chinni zavoti"
"6570","5337","Meditsina va salomatlik sohasi"
"6571","5338","????????-??????"
"6572","5339","Universal ishchi"
"6573","5340","Waiter"
"6574","5340","Cook"
"6575","5340","Barista"
"6576","5340","Cashier"
"6577","5340","Operator"
"6578","5340","Call Center Operator"
"6579","5340","Warehouse Assistant"
"6580","5341","Call Center Specialist"
"6581","5342","Ofitsiant"
"6582","5342","Ranner"
"6583","5342","Evropa va Milliy Uygur oshpazlar"
"6584","5342","Barista"
"6585","5342","Qassob"
"6586","5342","Xostes qizlar"
"6587","5342","Operator call-sentr"
"6588","5342","Pitsa + pasta oshpazi"
"6589","5342","Sklad yordamchisi"
"6590","5342","Kassir"
"6591","5344","Kandolat xizmatkor"
"6592","5345","Shukurkachi"
"6593","5345","Korpus Mebel Ustasi"
"6594","5346","Call center operator"
"6595","5347","Qarzdorlikni undirish mutaxassis"
"6596","5347","Sotuv mutaxassis"
"6597","5348","Mobilograf"
"6598","5349","Sotuvchi"
"6599","5349","Konsultant"
"6600","5350","??????? ????? ???????"
"6601","5351","Ishchi"
"6602","5352","Sotuv menejeri"
"6603","5353","Sklad xodimi"
"6604","5354","Moliya boshqarmasi xodimi"
"6605","5355","Kuryer"
"6606","5356","Sales"
"6607","5356","Consulting"
"6608","5356","Retail"
"6609","5357","Operator"
"6610","5357","Mudir yordamchisi"
"6611","5358","???????"
"6612","5359","Eksport menejeri"
"6613","5360","Tashqi reklama"
"6614","5360","Poligrafiya"
"6615","5361","????????"
"6616","5361","???????"
"6617","5361","??????"
"6618","5362","Reklama menejiri"
"6619","5362","Sotuv bo'limi mutaxassisi"
"6620","5363","Reklama specialisti"
"6621","5363","Sotuv mutahsisi"
"6622","5364","Grafik dizayner"
"6623","5364","Reklama mutaxassis"
"6624","5365","Hisob kitob ustasi"
"6625","5365","Qayta o'rganish"
"6626","5366","Ofitsiantka"
"6627","5366","Passuda moyka"
"6628","5366","Uborkachi"
"6629","5367","?????????????"
"6630","5368","????????"
"6631","5369","?????????"
"6632","5369","??????"
"6633","5371","Mebel ishchisi"
"6634","5372","Operator xodim"
"6635","5372","Mudir yordamchisi"
"6636","5373","Ofitsant"
"6637","5373","Ofitsantka"
"6638","5374","QoÆl ishchisi"
"6639","5374","Tikuvchi"
"6640","5374","Upakovkachi"
"6641","5375","Savdo agenti"
"6642","5375","Merchendayzer"
"6643","5376","Sotuv Menedjer"
"6644","5377","Sotuvchi operator"
"6645","5378","SMM Biznes"
"6646","5381","Call Centre Operator"
"6647","5382","Sotuv menejeri"
"6648","5384","??????? ??????"
"6649","5385","???????"
"6650","5386","HR"
"6651","5386","Menejer"
"6652","5388","Various positions in the restaurant industry"
"6653","5389","?????????????"
"6654","5390","??? ???????????? ????? ??????? ???? ??????"
"6655","5393","Sotuv menejer"
"6656","5394","Iqtisodchi"
"6657","5395","Hisobchi"
"6658","5395","Muhandis"
"6659","5396","Sotuv Menedjer"
"6660","5396","Operator"
"6661","5398","???????? ?? ????????"
"6662","5399","????????"
"6663","5399","????????"
"6664","5401","Operator"
"6665","5403","Dostavchik"
"6666","5403","Suppervayzer"
"6667","5404","Raznarabochiy"
"6668","5405","???????"
"6669","5406","?????? ??????? ?????????"
"6670","5407","??????"
"6671","5407","???????????"
"6672","5407","????????"
"6673","5408","???????? ??????? ???"
"6674","5409","????? ????????"
"6675","5410","Software Testing"
"6676","5410","Quality Assurance"
"6677","5411","?????"
"6678","5412","Mramor ishchi"
"6679","5413","?????"
"6680","5413","????????"
"6681","5413","???????????????"
"6682","5414","Mebel mutaxasisi"
"6683","5414","Fabrika ishchisi"
"6684","5415","????????-???????????"
"6685","5416","???????"
"6686","5417","Taom suzuvchi"
"6687","5417","Sotuvchi"
"6688","5417","Idish tovoq yuvuvchi"
"6689","5417","Tozalik hodimi"
"6690","5418","Administrator"
