"id","is_job_vacancy","message_id","job_name","company_name","job_type","job_salary","job_descriptions","input_language","job_date","is_active","is_verified","created_at","updated_at"
"1263","1","700100","Call-?????? ????? ???????? ????????","??????? ?????","Full-Time","5.000.000 - 15.000.000 ???","??????? ????? Call-????????? ????? ???????? ?????????? ????? ?????? (??????? ???? ????, ??????????)!","uz","2024-09-21 15:50:18","1","0","2024-09-21 15:50:18","2024-09-21 15:50:18"
"1265","1","702100","Sotuv menejeri","not defined","Full-Time","5.000.000 dan boshlanadi","Computer savodxonligi, chiroyli nutq va ovoz bo'lishi.","uz","2024-09-21 15:50:19","1","0","2024-09-21 15:50:19","2024-09-21 17:06:09"
"1266","1","703100","???????? ????? ???????? ????????","??????? ???? ?????-2","Full-Time","???? ??????? ??????","??? ???? ????? - ???ù17-22 - ???? ??? - ??? ???","uz","2024-09-21 15:50:19","1","0","2024-09-21 15:50:19","2024-09-21 15:50:19"
"1267","1","704100","SOTUV OPERATORI","not defined","Full-Time","3.000.000 - 20.000.000 O'zbek so'm","Call-markazda sotuv menedjeri bo'lish","uz","2024-09-21 15:50:19","1","0","2024-09-21 15:50:19","2024-09-21 17:06:09"
"1268","1","705100","ASLZAR Filial Jobs","ASLZAR","Full-Time","Kelishiladi","ASLZAR kompaniyasida bo'sh ish o'rinlari mavjud","uz","2024-09-21 15:50:20","1","0","2024-09-21 15:50:20","2024-09-21 15:50:20"
"1269","1","706100","Ish turishi","Ishijozat Bilan Ish Olmoqchilar Uchun Online Ish","Full-Time","Chegaralanmagan","Ishga qarab","uz","2024-09-21 15:50:20","1","0","2024-09-21 15:50:20","2024-09-21 15:50:20"
"1270","1","707100","Ofitsan va Oshpaz","BAXT Restorani","Full-Time","6 mln oylik","Profesional ofitsan va Profesional oshpaz fast food restoraniga hizmat ko'rsatish uchun yaxshi imkoniyat.","uz","2024-09-21 15:50:21","1","0","2024-09-21 15:50:21","2024-09-21 15:50:21"
"1271","1","708100","Haydovchi","not defined","Full-Time","600 $ oylik","O'z Avtomashinasiga ega Haydovchilarni ishka taklif qilamz","uz","2024-09-21 15:50:21","1","0","2024-09-21 15:50:21","2024-09-21 17:06:09"
"1274","1","711100","Sotuv menejeri","Daryn.uz online ta'lim kompaniyasi","Full-Time","Suhbat asosida Fix + KPI haftalik kunlik","Chilonzor tumanida yashovchi talabala yigit/qizlarni sotuv menejerlikga taklif qilamiz","uz","2024-09-21 15:50:22","1","0","2024-09-21 15:50:22","2024-09-21 15:50:22"
"1275","1","712100","Sotuv menedjerlari","Daryn.uz","Full-Time","FIX+ KPI+ HAFTALIK-KUNLIK BONUSLAR","Chilonzor tumanida yashovchi student yigit qizlarga yaxshi taklif","uz","2024-09-21 15:50:23","1","0","2024-09-21 15:50:23","2024-09-21 15:50:23"
"1276","1","713100","Reklama menejeri","Xalqaro toifadagi korporatsiya","Full-Time","Kunlik ($30 - $300 gacha) + bonuslar ham buladi","Reklama bo'yicha menejerlik bo'yicha vazifa.","uz","2024-09-21 15:50:23","1","0","2024-09-21 15:50:23","2024-09-21 15:50:23"
"1277","1","714100","Kompyuter xona Game Clubga Adminstrator","not defined","Full-Time","3.500.000 - 6.000.000 O?zbek so?mi","Kompyuter xona Game Clubga Adminstrator bo'lishi kerak","uz","2024-09-21 15:50:24","1","0","2024-09-21 15:50:24","2024-09-21 17:06:09"
"1278","1","715100","????????????? ??????? ????????? ??????????","?????????? ?????? ????? ???????????","Full-Time","????? ???? ????????? ??????? 50 ????","18 ????? 35 ?????? ?????? ?????????? ???? ????","uz","2024-09-21 15:50:24","1","0","2024-09-21 15:50:24","2024-09-21 15:50:24"
"1279","1","716100","Kopirayter komyuniti menejer","Anhor evolution","Full-Time","5 mln","Kirishimli rus va o'zbek tillarini yaxshi biladigan qiz/ayol bola kerak.","uz","2024-09-21 15:50:25","1","0","2024-09-21 15:50:25","2024-09-21 15:50:25"
"1280","1","717100","Kuryer","Yandex.Eda","Full-Time","5.000.000 - 15.000.000 c??? monthly","Yandex.Eda is looking for Couriers in Tashkent.","uz","2024-09-21 15:50:25","1","0","2024-09-21 15:50:25","2024-09-21 15:50:25"
"1281","1","718100","Metall lazerda ishchi","not defined","Full-Time","2.000.000 UZS oylik","Metall lazerda ishlash uchun odam kere. Yosh: 25 - 35 yoshgacha.","uz","2024-09-21 15:50:26","1","0","2024-09-21 15:50:26","2024-09-21 17:06:09"
"1282","1","719100","Choyhonaga universal povar","not defined","","Kelishamiz","Vodiydan. Avtomoykaga 2 ta ishchi kerak o'z ishini ustasi ximchistka qilishni bilishi kerak.","uz","2024-09-21 15:50:26","1","0","2024-09-21 15:50:26","2024-09-21 17:06:09"
"1283","1","720100","Kolorist kompozitor","insayt_ageny","Full-Time","Kelishiladi (proyektga kelishamiz)","Davinchi resolve yoki premier pro programmasida professional darajada color grade qila olishi;\nKompozitor - svetlarni to?g?ri qo?ya olish kompozitsiya tuza olishi kerak.","uz","2024-09-21 15:50:27","1","0","2024-09-21 15:50:27","2024-09-21 15:50:27"
"1287","1","724100","Operator","not defined","Full-Time","5,000,000 - 20,000,000 UZS monthly","Operator position available in a call center in Toshkent. Candidates must have excellent communication skills and fluency in Uzbek.","uz","2024-09-21 15:50:29","1","0","2024-09-21 15:50:29","2024-09-21 17:06:09"
"1289","1","726100","Kuryer","Yandex eats","Part-Time","4.000.000 dan -10.000.000 gacha daromad","Kafe restoranlardan ovqat yetkazib berish xizmati.","uz","2024-09-21 15:50:30","1","0","2024-09-21 15:50:30","2024-09-21 15:50:30"
"1290","1","727100","AD*Star ??????????? ???????????? ???????? ???????? ??????","OOOôUzPolitex Holdingö","Full-Time","????? 3,000,000 ?????? ?????????!","????????, ?????????, ???????, ??????? ???????? ????????? ?? ???????????? ????? ???????.","uz","2024-09-21 15:50:30","1","0","2024-09-21 15:50:30","2024-09-21 15:50:30"
"1291","1","728100","Juftlik ishiga taklif qilish","Tovuq Fabrikasi","Full-Time","700$ - 1200$ gacha","Zudlik bilan erkak va ayollarni oylali juftliklarni tovuq fabrikasiga ishga taklif qilamiz.","uz","2024-09-21 15:50:30","1","0","2024-09-21 15:50:30","2024-09-21 15:50:30"
"1292","1","729100","????? ????????","??????","Full-Time","5.000.000 dan - 10.000.000 gacha","????? ???????? ?????? ???????????? ????? ??????.","uz","2024-09-21 15:50:31","1","0","2024-09-21 15:50:31","2024-09-21 15:50:31"
"1293","1","730100","T⌡quvchi-Operator","ISHONCH","Full-Time","Kelishilgan holda","Chaqqon qiz va ayollarni ishga taklif qilamiz","uz","2024-09-21 15:50:32","1","0","2024-09-21 15:50:32","2024-09-21 15:50:32"
"1294","1","731100","Sotuv Operatori","not defined","Full-Time","3.000.000dan 20.000.000gacha (sotuvdan %+ bonus)","Sotuv Operatori lavozimiga yigit qizlarni ishga taklif etamiz","uz","2024-09-21 15:50:32","1","0","2024-09-21 15:50:32","2024-09-21 17:06:09"
"1295","1","732100","????? ?????? ????????","not defined","Full-Time","5.000.000dan 15.000.000gacha","????- ?????? ??????????? ?? ?? ?????? ????????? ?????????? ???? ?????? ????? !!!","uz","2024-09-21 15:50:32","1","0","2024-09-21 15:50:32","2024-09-21 17:06:09"
"1296","1","733100","????? ?????????? ??","not defined","Full-Time","3.000.000-6.000.000 + ????????","?? ??????? ???????; 18-35 ?????? ?????? ?? ?,???????; ?? ????? 08:00-18:00; 6 ??? ?? 1 ??? ???; ???? ?????????;","uz","2024-09-21 15:50:32","1","0","2024-09-21 15:50:32","2024-09-21 17:06:09"
"1297","1","734100","ToÆy liboslari ishlab chiqarish Fabrikasi","not defined","Full-Time","2.000.000 soÆm - 6.000.000 soÆm","BEZAK yoÆnalishi(?????????)","uz","2024-09-21 15:50:33","1","0","2024-09-21 15:50:33","2024-09-21 17:06:09"
"1298","1","735100","Call markazga operator","Specto","Full-Time","800$","Specto yuridik consulting firmasi tomonidan ish bermoqda.","uz","2024-09-21 15:50:33","1","0","2024-09-21 15:50:33","2024-09-21 15:50:33"
"1299","1","736100","Targovyy agent","not defined","Full-Time","3.500.000 fiksa +3% savdodan","Targovyy agentlik uchun ishga taklif kilingan.","uz","2024-09-21 15:50:34","1","0","2024-09-21 15:50:34","2024-09-21 17:06:09"
"1301","1","738100","?? ??????","not defined","Full-Time","55000?-100000?(600$-1000$)","?? ????? ??? (????? ???) ??","uz","2024-09-21 15:50:34","1","0","2024-09-21 15:50:34","2024-09-21 17:06:09"
"1302","1","739100","Sotuv bo?yicha Menejer yordamchisi","not defined","Full-Time","5.000.000+bonus","Kompaniyaga zudlik bilan sotuv bo?yicha Menejer yordamchisi qidirilmoqda.","uz","2024-09-21 15:50:35","1","0","2024-09-21 15:50:35","2024-09-21 17:06:09"
"1303","1","740100","Dokon bo'limida ish","not defined","Full-Time","Oylik 2.400.000 - 3.500.000","Ayollar uchun dokon bo'limida ish","uz","2024-09-21 15:50:35","1","0","2024-09-21 15:50:35","2024-09-21 17:06:09"
"1304","1","741100","Sotuv operatori","not defined","Full-Time","3.000.000 - 20.000.000 so'm","Call-markazda sotuv menedjeri bo'lish. Call-markaz orqali sotuvlarni amalga oshirish.","uz","2024-09-21 15:50:35","1","0","2024-09-21 15:50:35","2024-09-21 17:06:09"
"1305","1","742100","????? ???? ?????????","not defined","Full-Time","3.000.000-4.000.000 O'zbek so'mi","????? ????????? ?? ????????? ??????????? ???? ??","uz","2024-09-21 15:50:36","1","0","2024-09-21 15:50:36","2024-09-21 17:06:09"
"1306","1","743100","???? ???????????? ????? ??????? ???????? ????","not defined","Full-Time","3 000000??? - 4 000000???","???? ?????????????? ????? ??????? ???????? ???? ??????.","uz","2024-09-21 15:50:36","1","0","2024-09-21 15:50:36","2024-09-21 17:06:09"
"1308","1","745100","Call Centre Operator/Sales Manager","Yunusobod Call Centre","Full-Time","4.000.000 - 10.000.000 UZS (plus commission and bonus)","Hiring a Call Centre Operator/Sales Manager for one of the big call centres in Yunusobod.","uz","2024-09-21 15:50:37","1","0","2024-09-21 15:50:37","2024-09-21 15:50:37"
"1309","1","746100","CALL CENTER RUKOVODITEL (ROP)","Obed + Yo'lkira","Full-Time","5.000.000-20.000.000 so'm","CALL CENTER (BAD STRUKTURADA) ISHLAGAN MALAKASI YUQORI BO'LGAN RUKOVODITEL (ROP) KERAK!!!","uz","2024-09-21 15:50:38","1","0","2024-09-21 15:50:38","2024-09-21 15:50:38"
"1310","1","747100","Various job opportunities in Slovakia","not defined","Full-Time","","Various job opportunities available in Slovakia for those looking to work abroad.","uz","2024-09-21 15:50:38","1","0","2024-09-21 15:50:38","2024-09-21 17:06:09"
"1311","1","748100","Koæylakka yopishtiradigan toshlar va Avval ishlagan b≥lishi shart emas ≥zimiz ish ≥rgatamiz","Opa-singillarimiz","Temporary","DOIMIY ISH VA OYLIK ╥Z VAQTIDA BERILADI","KoÆylak toshlari tsexiga 30 yoshgacha boælgan harakati chaqqon b≥lgan opa-singillarimizni ishga taklif qilamiz.","uz","2024-09-21 15:50:38","1","0","2024-09-21 15:50:38","2024-09-21 15:50:38"
"1312","1","749100","Tibbiyot Sohasidagi Yetakchi Lavozimlar","Noma","Full-Time","4 000 000 soæmdan 15 000 000 soæmgacha + Bonuslar","Tibbiyot sohasidagi yetakchi lavozimlar uchun yangi qahramonlarni izlaymiz.","uz","2024-09-21 15:50:39","1","0","2024-09-21 15:50:39","2024-09-21 15:50:39"
"1313","1","750100","??????? ????","not defined","Full-Time","2500000 so'm monthly","20 ????? 45 ?????? ???????????? ???? ?????? ????????","uz","2024-09-21 15:50:39","1","0","2024-09-21 15:50:39","2024-09-21 17:06:09"
"1314","1","751100","Sotuv operatori","not defined","Full-Time","3.000.000 - 20.000.000 so'm oylik","Sotuv markazda sotuv menedjeri kasbi bilan ishlash","uz","2024-09-21 15:50:40","1","0","2024-09-21 15:50:40","2024-09-21 17:06:09"
"1315","1","752100","?????? ?????? ??????? 18 ????? ????? ?????? ??? ?????? ???? ?????????? ??","TeriumPRO","Full-Time","140 ming ??? - 53 million daromad","?????????? ?????? ??????, ?????? ????? ??????????, ??????????, ????? ???? ???? ?????? ???????????? ????? ????.","uz","2024-09-21 15:50:40","1","0","2024-09-21 15:50:40","2024-09-21 15:50:40"
"1316","1","753100","Online ishlash imkoniyati","not defined","Full-Time","Daromadingiz harakatingizga yarasha kunlik bo'ladi, o'rtacha 100 dan 150 ming gacha","Ijtimoiy tarmoqlar orqali daromad qilish","uz","2024-09-21 15:50:41","1","0","2024-09-21 15:50:41","2024-09-21 17:06:09"
"1317","1","754100","??????? ????? ??????? ????????? ??????? ???? ??","not defined","Full-Time","????? 3.500.000 ??? ?? ????? ?????","??????? ????? ??????? ????????? 18 ????? 35 ?????? ???????? ???? ?????? ??????","uz","2024-09-21 15:50:41","1","0","2024-09-21 15:50:41","2024-09-21 17:06:09"
"1318","1","755100","Yangi Olma oziq-ovqat do'konlari","not defined","Full-Time","Do'kon ma'murlari 4.000.000 somdan, Do'kon rahbarlari 5.500.000 so`mdan, Sotuvchi-kassir 2.200.000 so`mdan, Universal xodim 2.200.000 so`mdan","Do'kon ma'murlari va direktorlari uchun ish imkoniyatlari.","uz","2024-09-21 15:50:42","1","0","2024-09-21 15:50:42","2024-09-21 17:06:09"
"1319","1","756100","Gilam yuvish fabrikasga ish","not defined","Full-Time","2.500.000dan 3.000.000gacha","Yosh chegarasi 18-45 yosh gacha. 3maxal isiq ovqat. Viloyatdan kelgalar uchun yotogæ joy berladi. Oylik oy tolganda vaqtida berladi. 3 kun sinov mudat 250.000 - 300.000. Osib boruchi daromat ish.","uz","2024-09-21 15:50:42","1","0","2024-09-21 15:50:42","2024-09-21 17:06:09"
"1320","1","757100","?????????????????/????-????????","Vestco","Full-Time","?? 3500000 ?? 5000000 ???","?????????????????/????-????????","uz","2024-09-21 15:50:42","1","0","2024-09-21 15:50:42","2024-09-21 15:50:42"
"1321","1","758100","Haydovchi - Taksapark","Taksapark","Full-Time","4.000.000-6.500.000 soæm","35-45 Yoshgacha bo'lgan TOSHKENT SHAHRI FUQOROLARI UCHUN! Faqat Toshkent shahridagi fuqarolar uchun.","uz","2024-09-21 15:50:42","1","0","2024-09-21 15:50:42","2024-09-21 15:50:42"
"1322","1","759100","Kiyim Donasi Ishchilari","not defined","Full-Time","Kiyim donasiga qarab","Bolalar kiyimi ishlab chiqaruvchi sexiga quyidagi ishchilarni taklif qiladi.","uz","2024-09-21 15:50:43","1","0","2024-09-21 15:50:43","2024-09-21 17:06:09"
"1324","1","761100","Call Center sotuv operatori","not defined","Full-Time","3.000.000 dan 10.000.000 gacha","Ishga taklif qilamiz Call Center sotuv operatorlik lavozimiga","uz","2024-09-21 15:50:44","1","0","2024-09-21 15:50:44","2024-09-21 17:06:09"
"1325","1","762100","Yevropa Hududida Ish","Shokolad fabrikasi","Full-Time","2.700 - 4700 $ oylik","Parnik ish bor, Quran, Dastavka, Shokalad fabrikasi: qadoqlash, Ustachilik, Molyarlik, Non sexi, Yog'ochsozlik, Haydovchilik, Sotuvchilik, Mashinasozlik, Zavodda ishlar, Haydovchilik, Bog'bonchilik","uz","2024-09-21 15:50:45","1","0","2024-09-21 15:50:45","2024-09-21 15:50:45"
"1326","1","763100","Xonadonga 20 yoshdan 22 yoshgacha bo'lgan ≥?il bola ishchi","not defined","Full-Time","1 800 000 UZS","Uy ishlariga hamda magazinga yordamchi sifatida ishchi","uz","2024-09-21 15:50:46","1","0","2024-09-21 15:50:46","2024-09-21 17:06:09"
"1328","1","765100","Shashlik uchun komir briket ishlab chiqarish korxonasi","not defined","Full-Time","800-900$","Ish xona hamma sharoitlarga ega","uz","2024-09-21 15:50:46","1","0","2024-09-21 15:50:46","2024-09-21 17:06:09"
"1329","1","766100","Shashlik ishlab chiqarish korxonasi","not defined","Full-Time","800-900$ oylik","Shashlik uchun komir briket ishlab chiqarish korxonasi","uz","2024-09-21 15:50:47","1","0","2024-09-21 15:50:47","2024-09-21 17:06:09"
"1331","1","768100","ASSALOMU ALAYKUM","ISHLASHIZGA QARAB","Full-Time","DAROMAD","ISHLASHGA BIZNESIMIZ KENGAYTMODA, SHUNING UCHUN ISHLASH ISTAGI BORLARINI QIDIRMOQDAMIZ","uz","2024-09-21 15:50:47","1","0","2024-09-21 15:50:47","2024-09-21 15:50:47"
"1333","1","770100","Shustri yigit qizlarniá (targoviy agent ) sotuvchilikga ish","not defined","Full-Time","3.000.000 boshlanadi","20dan Yosh: 3 mlndan boshlanadi, KAMERA VIDEO NABLUDENIYA savdogarlarga bolib tolashga sotamiz","uz","2024-09-21 15:50:48","1","0","2024-09-21 15:50:48","2024-09-21 17:06:09"
"1334","1","771100","METALL GRID ishchilari uchun ish imkoniyatlari","METALL GRID","Full-Time","3.000.000 so'm boshlanadi","METALL GRID korxonasi ishlab chiqarish cehida 25-40 yoshdagi erkaklarni ishga taklif kiladi.","uz","2024-09-21 15:50:48","1","0","2024-09-21 15:50:48","2024-09-21 15:50:48"
"1335","1","772100","Savdo agenti (b2b)","IDEA maishiy texnika va elektronika do'konlar tarmog'i","Full-Time","2.5 mln + 1 mln yoqilg'i harajatlariga + bonus","Energetic individuals aged 22-35 are invited to join the IDEA retail chain as Sales Agents (b2b) for Qarshi and Koson city branches.","uz","2024-09-21 15:50:49","1","0","2024-09-21 15:50:49","2024-09-21 15:50:49"
"1336","1","773100","O'gil bolalarni ôCLEANING LABö GILAM YUVISH KORXONASIGA ish","Best_clean","Full-Time","3.000.000dan 5.000.000","Ish tajribasi bolishi shart emas oÆzimiz orgatamiz. Yoshi 20dan-40 gacha. 3 Mahal ovqat, Yoqtoq joy, chomilish uchun sharoitlar ishxona hisobidan. Mehnatkash bollar kerak. Ish vahti 8:00dan 20:00 gacha, 13:00dan 14:00 gacha abed.","uz","2024-09-21 15:50:49","1","0","2024-09-21 15:50:49","2024-09-21 15:50:49"
"1337","1","774100","Sotuv va Reklama Menedjeri","not defined","Full-Time","3.500.000dan boshlanadi","Erkaklar uchun sotuv va reklama menedjeri pozitsiyasiga ish imkoniyati.","uz","2024-09-21 15:50:50","1","0","2024-09-21 15:50:50","2024-09-21 17:06:09"
"1338","1","775100","Su kuyish uchun operator","not defined","Full-Time","Kelishiladi","Su kuyish operatori lavozimiga qabul qilinadi. Ish kunlari va soatlariga oid batafsil ma'lumot maqbul kilingan yagona koÆrsatkichdir.","uz","2024-09-21 15:50:50","1","0","2024-09-21 15:50:50","2024-09-21 17:06:09"
"1339","1","776100","FreeLink - Eng sifatli internet provayderi uchun xodimlar","FreeLink","Part-Time","Kelishamiz","FreeLink - Toshkent shahrining eng sifatli internet provayderi uchun xodimlar qidirilmoqda. Kelishamiz bo'yicha oylik.","uz","2024-09-21 15:50:50","1","0","2024-09-21 15:50:50","2024-09-21 15:50:50"
"1342","1","779100","Comfort gilam yuvish korxonasi yigitlarni ishga qabul qiladi","Comfort gilam yuvish korxonasi","Full-Time","2.500.000 - 5.000.000 so'm","Yigitlarni ishga qabul qilish","uz","2024-09-21 15:50:51","1","0","2024-09-21 15:50:51","2024-09-21 15:50:51"
"1346","1","783100","????????, ??????, ???????????","Boboy Uzbek Eatery","Full-Time","250.000-350.000 Kunlik","????? ?? ???????????????? ??????????? ? ????????? ????, ???????? ? ???? ??? ????????? ?? 250-300 ????? ?????, ??? ???????????? ?? 300-350 ????? ?????, ???????, ??????? ?????? ??????","uz","2024-09-21 15:50:53","1","0","2024-09-21 15:50:53","2024-09-21 15:50:53"
"1347","1","784100","Xalqaro Kosmetologiya Klinikasiga Ofis Menejeri","not defined","Full-Time","3.500.000 - 5.000.000 O'zbek so'mi","Qizlar uchun ish! Xalqaro kosmetologiya klinikasiga ofis menejeri qidirilmoqda!","uz","2024-09-21 15:50:53","1","0","2024-09-21 15:50:53","2024-09-21 17:06:09"
"1348","1","785100","Gilam yuvish fabrikasi ish o'rinlari","N/A","Full-Time","3.000.000dan 7.000.000gacha","Gilam yuvish fabrikasga ishga olish","uz","2024-09-21 15:50:53","1","0","2024-09-21 15:50:53","2024-09-21 15:50:53"
"1349","1","786100","SOTUVCHI ayol-qizlarni ishga taklif qilamiz","LEYLEK KIDS","Full-Time","2.500.000 - 4.000.000 oylik","Bolalar kiyim do'koniga sotuvchi ayol-qizlarni ishga taklif qilamiz. Toshkent shahrida","uz","2024-09-21 15:50:54","1","0","2024-09-21 15:50:54","2024-09-21 15:50:54"
"1350","1","787100","Production Workers for Timber Materials","not defined","Full-Time","3,000 - 4,500 RUB daily","Production workers needed for timber materials manufacturing with accommodation in Sokol, Vologda Oblast.","uz","2024-09-21 15:50:54","1","0","2024-09-21 15:50:54","2024-09-21 17:06:09"
